bloque,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,FAR (IC del modelo AR),5.319343903191814,0.9131666666666667,0.001817659960356029,-0.036833333333333274,3.910570390632038,0.7375
test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",5.312370684780292,0.9109166666666667,0.0018387891515835848,-0.03908333333333325,3.8808993311830022,0.7291666666666666
test,PSBPM-FD (predictiva bayesiana),5.375754446824914,0.916125,0.0017893199869293925,-0.03387499999999999,4.012228182740037,0.7375
train,FAR (IC del modelo AR),4.648731210526542,0.947871198568873,0.000940172685128597,-0.0021288014311269254,3.9105703906320377,0.8568872987477638
train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.611779597350497,0.9482826475849732,0.000936658200472162,-0.001717352415026796,3.880899331183002,0.851520572450805
train,PSBPM-FD (predictiva bayesiana),4.628867799400562,0.947906976744186,0.0009398677273803358,-0.0020930232558139528,3.9154401387450637,0.8425760286225402
