bloque,M,p_covariables,var_explicada,RMSE_scores,R2_scores,CRPS,Cob_scores,Ancho_scores,PIT_ks_max,MISE,MISE_truncamiento,razon_MISE_piso,RMSE_f,energy,Cob_puntual,ancho_funcional
test,3,3,0.9954186643145869,1.0617844116485398,0.16187991313701003,0.5989749861309437,0.9166666666666666,3.877347942774909,0.3195777777777778,1.9741965266126824,0.012438580884719917,158.71557574850598,1.4050610401732313,7.154347445224802,0.9165555555555556,5.21825608469481
train,3,3,0.9954186643145869,0.8003110660108123,0.34926823803181534,0.4491471756718482,0.9689366786140979,3.244513345986,0.04754623655913981,1.1580890568969013,0.009559594553978744,121.14416049317695,1.0761454627033007,5.777637345145318,0.9576583034647551,4.343161394235098
