metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.6825919856677907,0.9497227421664848,0.7946829877202746
1. MAE  (L^1),test,mae_f,0.7451357840364631,0.9591580698193608,0.8276725848976707
2. RMSE (L^2),train,rmse_f,0.8536839302578122,1.1916288541417257,0.9952568978159074
2. RMSE (L^2),test,rmse_f,0.9425205196198438,1.1848612084108465,1.0268483937117097
3. E_max promedio por curva,train,linf_medio,1.6638615554387808,2.301634425871028,1.9171135350576605
3. E_max promedio por curva,test,linf_medio,1.7423982540474658,2.2434457114034765,1.9602937201762003
4. E_max peor de la ventana,train,linf_max,2.4582631004418465,4.106282105618128,3.1025272899125826
4. E_max peor de la ventana,test,linf_max,2.5186382102926466,3.643267354299308,2.989340486764694
5. MPIW,train,mpiw,3.7939881931228436,3.856273838563822,3.826627846819742
5. MPIW,test,mpiw,3.8017893660308277,3.864009861472594,3.829396231102848
6. PICP puntual,train,picp,0.8966666666666666,0.978,0.9445172839506173
6. PICP puntual,test,picp,0.8853333333333333,0.9646666666666667,0.9343469079939667
7. PICPB curva completa,train,picp_simultaneo,0.3,0.75,0.5260185185185186
7. PICPB curva completa,test,picp_simultaneo,0.2,0.6,0.43778280542986425
8. Winkler,train,winkler,4.029801106912022,6.162864988326441,4.709627482720251
8. Winkler,test,winkler,4.141054270594796,5.982332612370717,4.790070655970708
9. Winkler max promedio,train,winkler_max_medio,7.838720680207103,23.55160214479503,13.782909737393867
9. Winkler max promedio,test,winkler_max_medio,9.536516591767327,22.103355738935807,14.728503151707967
10. Winkler max peor ventana,train,winkler_max_glob,24.530878379088556,87.20521215806866,52.02729761307571
10. Winkler max peor ventana,test,winkler_max_glob,32.55068208794558,79.50248760928355,49.914382496356886
