variable,FPC 1,FPC 1_sd,FPC 2,FPC 2_sd,FPC 3,FPC 3_sd,FPC 4,FPC 4_sd,FPC 5,FPC 5_sd,FPC 6,FPC 6_sd
fpc_1_lag1,1.0,0.0,0.06325000000000003,0.02863782463805516,0.07374999999999998,0.00601040764008562,0.07250000000000001,0.024748737341529107,0.037250000000000005,0.01025304832720491,0.050000000000000044,0.01555634918610406
fpc_2_lag1,0.0665,0.02687005768508883,1.0,0.0,0.08300000000000002,0.006363961030678933,0.07399999999999995,0.0014142135623730963,0.07174999999999998,0.0010606601717798615,0.064,0.009192388155425127
fpc_3_lag1,0.07249999999999995,0.0007071067811865482,0.058750000000000024,0.03783021279348029,1.0,0.0,0.0675,0.008485281374238578,0.05275000000000002,0.00883883476483189,0.06524999999999997,0.006717514421272168
fpc_4_lag1,0.0615,0.01202081528017124,0.05724999999999997,0.010960155108391456,0.09150000000000003,0.0028284271247461927,1.0,0.0,0.05425000000000002,0.014495689014324197,0.05175000000000002,0.019445436482630033
fpc_5_lag1,0.07300000000000001,0.014849242404917511,0.049250000000000016,0.012374368670764632,0.08499999999999996,0.016970562748477157,0.0595,0.005656854249492385,1.0,0.0,0.05075000000000002,0.008131727983645264
fpc_6_lag1,0.06,0.016970562748477077,0.04450000000000004,0.024748737341529183,0.08000000000000002,0.004949747468305837,0.07049999999999995,0.00777817459305203,0.049250000000000016,0.00035355339059323483,0.08749999999999997,0.006363961030678933
