componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1794.6593903888343,1870.815774394992,1.6565836630956874,0.999923226029742,True
1,beta_j,fpc_2_lag1,2,2000,1880.1406547625347,1940.0703273812674,0.4046998927618315,0.9998252432424051,True
1,beta_j,fpc_3_lag1,2,2000,1552.6558062047864,1776.327903102393,1.3081193593074947,0.9999972714513921,True
1,beta_j,fpc_4_lag1,2,2000,1710.5262772971216,1855.263138648561,0.43825606526461486,1.0007058323749285,True
1,beta_j,fpc_5_lag1,2,2000,1492.826168911831,1746.4130844559154,0.30456892621136605,0.9999244469691179,True
1,beta_j,fpc_6_lag1,2,2000,999.9869867222121,1481.9163571357094,1.9020206417188512,0.9999011460957977,True
1,p_j,fpc_1_lag1,2,2000,13.65819655832375,17.255652884024943,0.29300678474092456,1.1823421347466956,False
1,p_j,fpc_2_lag1,2,2000,107.85613407711021,147.50802013222443,2.3257987870295813,1.0227685572549465,False
1,p_j,fpc_3_lag1,2,2000,100.55447839689154,117.24295913229231,0.9565133459388747,1.0133085432620974,True
1,p_j,fpc_4_lag1,2,2000,76.4962339045226,123.98770691631125,1.6704960076674942,1.0098107674813115,False
1,p_j,fpc_5_lag1,2,2000,111.94567157106519,143.18988274881193,0.5513472793123584,1.0000166721109676,True
1,p_j,fpc_6_lag1,2,2000,83.73066759471071,130.8347587140042,0.46914713952920495,1.0004793373073844,False
2,beta_j,fpc_1_lag1,2,2000,1812.3754949800923,1906.1877474900461,1.0041462342575316,0.9997653225929976,True
2,beta_j,fpc_2_lag1,2,2000,1613.0665762731207,1806.5332881365603,1.4026670386962559,0.9997589163225935,True
2,beta_j,fpc_3_lag1,2,2000,1897.464440100692,1948.7322200503459,0.20778913113940542,0.9999658874508955,True
2,beta_j,fpc_4_lag1,2,2000,2000.0,2000.0,0.9188897215391052,0.9997612791178754,True
2,beta_j,fpc_5_lag1,2,2000,2000.0,2000.0,0.917753639516723,0.9998025700257678,True
2,beta_j,fpc_6_lag1,2,2000,1595.0664077504919,1797.5332038752458,0.5496259820101753,0.9998083969266376,True
2,p_j,fpc_1_lag1,2,2000,103.53306806229419,115.4186262362218,0.8852561564042554,1.0052259697523642,True
