componente,n_activas,VP,FP,FN,VN,sensibilidad,especificidad,exactitud,auc,pip_media_activas,pip_media_inactivas
FPC 1,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.22224999999999998,
FPC 2,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.2121666666666667,
FPC 3,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.23554166666666668,
FPC 4,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.22399999999999998,
FPC 5,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.210875,
FPC 6,6,0,0,6,0,0.0,0.0,0.0,,0.06154166666666667,
