bloque,modelo,RMSE_scores,R2_scores,MISE,RMSE_func,MISE_rel_PSBP
train,PSBPM-FD,0.9425161365907816,0.1137761054530593,5.98252542683447,2.445920159538016,1.0
train,VAR,0.9511728397020535,0.0974219906943905,6.122408053232373,2.4743500264175182,1.0233818690966967
train,FAR1,0.9511862762161712,0.09739649041238829,6.122559892644027,2.474380708913652,1.02340724958417
train,RF,0.7819369878670112,0.39002872913021747,4.217103565499924,2.053558756281379,0.7049035757682216
train,GBT,0.5887002831048054,0.6542562358229109,2.490612705566564,1.5781675150523673,0.4163146042631064
train,media,1.0011934397876578,-4.276276668324641e-06,6.762337154819834,2.6004494140090157,1.1303482513400676
train,persistencia,1.1674023392896655,-0.3595869428470839,9.099613103149625,3.0165564975895323,1.5210320815910845
train,(truncamiento FPCA),,,0.2380235415808888,,0.03978646551391826
test,PSBPM-FD,1.1474079136101665,-0.1468342880464954,8.974877728009403,2.99581002869164,1.0
test,VAR,1.1028728792672273,-0.0595364492529058,8.227954487609477,2.8684411250031743,0.9167762210209418
test,FAR1,1.105010575191554,-0.06364782397567192,8.258694176081415,2.873794386535233,0.9202013026101877
test,RF,1.1842132229399616,-0.22158811708823034,9.440824499640941,3.072592472105753,1.0519167821281152
test,GBT,1.2827872891476748,-0.4334227178511003,11.015915526660061,3.3190232790174976,1.2274167805407366
test,media,1.274634834750264,-0.4152610477217016,10.894244875594818,3.300643100305578,1.2138599773449086
test,persistencia,1.22386322145782,-0.30476036361794545,10.050673718359393,3.1702797539585355,1.1198674815359961
test,(truncamiento FPCA),,,0.31334988850456674,,0.03491411225878246
