bloque,MISE,RMSE_f,MISE_truncamiento,energy,Cob95_puntual,ancho_medio,n
train,5.98252542683447,2.4459201595380153,0.2380235415808888,11.333165595168072,0.9434647550776583,10.147547106711096,279
test,8.974877728009403,2.99581002869164,0.31334988850456674,15.43974934452042,0.9636666666666667,10.804482896425041,120
