M,metrica,columna,modelo,bloque,minimo,maximo,promedio
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.5714073840375468,0.8020741896745397,0.678696049571406
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.5297458316089081,0.824872367091294,0.653146272329125
1,1. MAE  (L^1),mae_f,FAR,test,0.5932913343546569,0.8297483124823937,0.7006027696060846
1,1. MAE  (L^1),mae_f,FAR,train,0.5461895273213788,0.8458744775144946,0.6789387819358773
1,1. MAE  (L^1),mae_f,GBT,test,0.6065071899102539,0.8323006221069326,0.7080679510171854
1,1. MAE  (L^1),mae_f,GBT,train,0.531571340162069,0.8275930779895738,0.6590138473006201
1,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.5934093815882268,0.8294100485579923,0.7004870503439836
1,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.5461566981565047,0.8465876750078046,0.6789981462896962
1,1. MAE  (L^1),mae_f,RF,test,0.5970049146946345,0.8316540129068831,0.702983397672668
1,1. MAE  (L^1),mae_f,RF,train,0.5395387231656847,0.8364782226360129,0.6675095767764309
1,1. MAE  (L^1),mae_f,media,test,0.5934499672153796,0.8293688879176903,0.7004572628440504
1,1. MAE  (L^1),mae_f,media,train,0.5461755659188412,0.8467248697826846,0.6790425010542199
1,1. MAE  (L^1),mae_f,persistencia,test,0.6117939917592988,0.874446556758434,0.727737146564188
1,1. MAE  (L^1),mae_f,persistencia,train,0.5603149839551452,0.8816596654231323,0.7057266070263333
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.7488936772117725,1.0839983241026558,0.9016995125423107
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.6750998172503768,1.0664612281680352,0.8481038404719713
1,2. RMSE (L^2),rmse_f,FAR,test,0.7707224957096883,1.1317603437608685,0.9296814377954863
1,2. RMSE (L^2),rmse_f,FAR,train,0.7043075029552462,1.1040063669501015,0.8840404229267743
1,2. RMSE (L^2),rmse_f,GBT,test,0.7861999360689922,1.1472527144455589,0.936902392148055
1,2. RMSE (L^2),rmse_f,GBT,train,0.68062196808447,1.0756701997379183,0.8567646851251779
1,2. RMSE (L^2),rmse_f,PSBPM-FD,test,0.7708037571697661,1.131411571173515,0.9296103504851098
1,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.7046289103088461,1.1050926569442823,0.8840566139572075
1,2. RMSE (L^2),rmse_f,RF,test,0.7754303253035307,1.1367800976665192,0.9322616937315531
1,2. RMSE (L^2),rmse_f,RF,train,0.6902093803582511,1.0900575150965082,0.8686769366041293
1,2. RMSE (L^2),rmse_f,media,test,0.7707942438895115,1.131298322994032,0.9295786844208247
1,2. RMSE (L^2),rmse_f,media,train,0.7046926708603756,1.1052411838565661,0.8841098143604145
1,2. RMSE (L^2),rmse_f,persistencia,test,0.7941634230335465,1.212378694346478,0.9613954075695564
1,2. RMSE (L^2),rmse_f,persistencia,train,0.7317630828345313,1.1488012712074418,0.9182581748217747
1,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,1.9258626676664579,2.7765223611731527,2.272700702903017
1,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,1.7013783383472905,2.72676954116381,2.173017235677716
1,3. E_max promedio por curva,linf_medio,FAR,test,1.9545142957646335,2.8157365914233656,2.3216815437785203
1,3. E_max promedio por curva,linf_medio,FAR,train,1.7564132832903865,2.852600126309032,2.2466870599708746
