M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
1,1. MAE  (L^1),train,FAR,1.0305067566330377,1.0
1,1. MAE  (L^1),train,RF,1.0130245254839905,0.9830898487140745
1,1. MAE  (L^1),train,GBT,1.0,0.9705067651453252
1,1. MAE  (L^1),train,PSBPM-FD,1.030592932740737,1.000083871316073
1,1. MAE  (L^1),test,FAR,1.0003833928703425,1.0
1,1. MAE  (L^1),test,RF,1.0038427468868432,1.0034584826321977
1,1. MAE  (L^1),test,GBT,1.0112075709423858,1.010820864344411
1,1. MAE  (L^1),test,PSBPM-FD,1.0002216204136285,0.9998383429439194
1,2. RMSE (L^2),train,FAR,1.0321186491792698,1.0
1,2. RMSE (L^2),train,RF,1.0139982984057079,0.9824978336295188
1,2. RMSE (L^2),train,GBT,1.0,0.968991939493701
1,2. RMSE (L^2),train,PSBPM-FD,1.0321312534620384,1.0000134255707844
1,2. RMSE (L^2),test,FAR,1.0004003832353505,1.0
1,2. RMSE (L^2),test,RF,1.0031717368945705,1.0027709065339516
1,2. RMSE (L^2),test,GBT,1.0082793355942377,1.0078780281863313
1,2. RMSE (L^2),test,PSBPM-FD,1.0003235682321456,0.9999232838079293
1,3. E_max promedio por curva,train,FAR,1.0218764060568648,1.0
1,3. E_max promedio por curva,train,RF,1.0098630454772695,0.988303308483272
1,3. E_max promedio por curva,train,GBT,1.0002793224882942,0.9789956977454279
1,3. E_max promedio por curva,train,PSBPM-FD,1.0216564781194666,0.9997865028724067
1,3. E_max promedio por curva,test,FAR,1.0014810953447186,1.0
1,3. E_max promedio por curva,test,RF,1.0053434220201107,1.0038633008752311
1,3. E_max promedio por curva,test,GBT,1.0073079484892806,1.00583477249866
1,3. E_max promedio por curva,test,PSBPM-FD,1.001410199999025,0.999929304025253
1,4. E_max peor de la ventana,train,FAR,1.0209995029081118,1.0
1,4. E_max peor de la ventana,train,RF,1.0157205702486767,0.9954253367581434
1,4. E_max peor de la ventana,train,GBT,1.0100236786389134,0.9905358831803559
1,4. E_max peor de la ventana,train,PSBPM-FD,1.0206360263310006,0.9996446520322114
1,4. E_max peor de la ventana,test,FAR,1.0190702303123802,1.0
1,4. E_max peor de la ventana,test,RF,1.0164639675924534,0.9983980031957769
1,4. E_max peor de la ventana,test,GBT,1.012509773035806,0.9953442802620193
1,4. E_max peor de la ventana,test,PSBPM-FD,1.0195773856899963,1.00047475666013
2,1. MAE  (L^1),train,FAR,1.075164921910448,1.0
2,1. MAE  (L^1),train,RF,1.0426481727927501,0.9698468202313201
2,1. MAE  (L^1),train,GBT,1.0,0.9303357605100168
2,1. MAE  (L^1),train,PSBPM-FD,1.075285946443352,1.0001121148581407
2,1. MAE  (L^1),test,FAR,1.0007937170568344,1.0
2,1. MAE  (L^1),test,RF,1.0028672416443263,1.0020739737317579
2,1. MAE  (L^1),test,GBT,1.0203264324940693,1.0195286781298913
2,1. MAE  (L^1),test,PSBPM-FD,1.000555376347869,0.9997622411342981
2,2. RMSE (L^2),train,FAR,1.0758035611780612,1.0
2,2. RMSE (L^2),train,RF,1.0432276391633866,0.9698163923169412
2,2. RMSE (L^2),train,GBT,1.0,0.9298018645548645
2,2. RMSE (L^2),train,PSBPM-FD,1.0758245605620496,1.0000195235206923
2,2. RMSE (L^2),test,FAR,1.0012971110265965,1.0
2,2. RMSE (L^2),test,RF,1.0023333917497776,1.001039094098129
2,2. RMSE (L^2),test,GBT,1.0139610856081833,1.012670818142622
2,2. RMSE (L^2),test,PSBPM-FD,1.001188719842583,0.9998922457675199
2,3. E_max promedio por curva,train,FAR,1.0499177496592718,1.0
2,3. E_max promedio por curva,train,RF,1.028701109450242,0.9799082632390644
2,3. E_max promedio por curva,train,GBT,1.0,0.9527543231727491
2,3. E_max promedio por curva,train,PSBPM-FD,1.0496838304342606,0.9997776361184791
2,3. E_max promedio por curva,test,FAR,1.003072546120607,1.0
2,3. E_max promedio por curva,test,RF,1.0044043975678507,1.0013482539242002
2,3. E_max promedio por curva,test,GBT,1.0115268509783535,1.0084931529849717
2,3. E_max promedio por curva,test,PSBPM-FD,1.0030080381627953,0.9999352208332813
2,4. E_max peor de la ventana,train,FAR,1.0546325672237113,1.0
2,4. E_max peor de la ventana,train,RF,1.0334882030875976,0.9824140718621082
2,4. E_max peor de la ventana,train,GBT,1.0124817954246381,0.9669452061675969
2,4. E_max peor de la ventana,train,PSBPM-FD,1.054170446155913,0.9995707738109966
2,4. E_max peor de la ventana,test,FAR,1.0137368750028883,1.0
2,4. E_max peor de la ventana,test,RF,1.0138394168961868,1.0002467892667588
2,4. E_max peor de la ventana,test,GBT,1.0151990595774467,1.00219186307804
2,4. E_max peor de la ventana,test,PSBPM-FD,1.014154174893264,1.0003955087450735
3,1. MAE  (L^1),train,FAR,1.120564465516698,1.0
3,1. MAE  (L^1),train,RF,1.0713027819650094,0.956157500218226
3,1. MAE  (L^1),train,GBT,1.0,0.892733104536446
3,1. MAE  (L^1),train,PSBPM-FD,1.1205888721193658,1.0000220872483012
3,1. MAE  (L^1),test,FAR,1.0006677311867052,1.0
3,1. MAE  (L^1),test,RF,1.0025227889526793,1.0018550406762812
3,1. MAE  (L^1),test,GBT,1.0269887998461256,1.0263065810583591
3,1. MAE  (L^1),test,PSBPM-FD,1.000396406452586,0.9997289440224368
3,2. RMSE (L^2),train,FAR,1.1214341802229253,1.0
3,2. RMSE (L^2),train,RF,1.0722209616378504,0.9562361539424767
3,2. RMSE (L^2),train,GBT,1.0,0.8920842976933676
3,2. RMSE (L^2),train,PSBPM-FD,1.121362827644245,0.9999362434600975
3,2. RMSE (L^2),test,FAR,1.0004867145254648,1.0
3,2. RMSE (L^2),test,RF,1.0016870449306878,1.0012004864997437
3,2. RMSE (L^2),test,GBT,1.0213608456733134,1.0208662294203856
3,2. RMSE (L^2),test,PSBPM-FD,1.0003386489779302,0.999852042410486
3,3. E_max promedio por curva,train,FAR,1.082038182152762,1.0
3,3. E_max promedio por curva,train,RF,1.0501575728841008,0.9706489298960835
3,3. E_max promedio por curva,train,GBT,1.0,0.924546227974286
3,3. E_max promedio por curva,train,PSBPM-FD,1.0818018496647692,0.9997791918740305
3,3. E_max promedio por curva,test,FAR,1.0017107877005726,1.0
3,3. E_max promedio por curva,test,RF,1.0028726414535885,1.0011650445693885
3,3. E_max promedio por curva,test,GBT,1.0176464622347026,1.0159364113578357
