bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.8630792598454604,0.25686583600393853,0.3238874633281392,0.4370175286418687,0.9713261648745519,3.8492582367365933,0.05602007168458781,aproximadamente uniforme,279
train,FPC 2,0.9865857678527011,0.028605517940536784,0.0873623558874919,0.555284565410713,0.946236559139785,3.9590009283848566,0.025879569892473198,aproximadamente uniforme,279
train,FPC 3,1.0001634833458133,0.0007549491795291186,0.0021312651121130526,0.5596947962038744,0.9605734767025089,4.022147926944559,0.03173978494623653,aproximadamente uniforme,279
test,FPC 1,1.0568227486933244,0.02709755784295087,0.4081021073309339,0.5991212602041663,0.975,4.150947626208265,0.22504444444444444,aproximadamente uniforme,120
test,FPC 2,1.1064224419365802,0.03301001803651282,0.08907246604331355,0.6252870654148452,0.9,3.9672124407688774,0.054444444444444406,aproximadamente uniforme,120
test,FPC 3,1.2328377213775654,-0.14065386693727677,0.002243937864639409,0.7061791691885844,0.8666666666666667,4.026570737759273,0.19408888888888887,aproximadamente uniforme,120
