objetivo,metrica,bloque,columna,minimo,maximo,promedio,M
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,12.603448581705194,45.59371310952868,28.65102849091544,2
representacion_fpca,1. MAE  (L^1),train,mae_f,0.2597266769619724,0.5235031312190525,0.3921536650603062,2
representacion_fpca,1. MAE  (L^1),test,mae_f,0.3064949831741108,0.5515455249014408,0.41732542856812593,2
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.3448482975401779,0.6468830700857691,0.4985460217859994,2
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.3783995821831299,0.6850370224541898,0.5374895335555349,2
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.45788641224552445,0.9151119403996621,0.6710058514648526,2
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.49984455943415884,0.950097281476231,0.7150113777227135,2
representacion_fpca,4. E_max peor de la ventana,train,linf_max,0.9683392983715863,2.323541078072051,1.5837958137589123,2
representacion_fpca,4. E_max peor de la ventana,test,linf_max,1.1779156212316313,2.073566304262881,1.7150084095380314,2
representacion_fpca,5. MPIW,train,mpiw,1.632113963866412,2.0113670784711384,1.779720872401568,2
representacion_fpca,5. MPIW,test,mpiw,1.6396964270008887,1.9239887199472614,1.7835046857437633,2
representacion_fpca,6. PICP puntual,train,picp,0.9008888888888889,1.0,0.9530854572713643,2
representacion_fpca,6. PICP puntual,test,picp,0.8444444444444444,0.9853333333333333,0.9376104961049609,2
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.6666666666666666,1.0,0.8479760119940031,2
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.6666666666666666,0.9666666666666667,0.8134071340713407,2
representacion_fpca,8. Winkler,train,winkler,1.719777989135479,2.497445147254669,2.0204972070627156,2
representacion_fpca,8. Winkler,test,winkler,1.700451634903122,3.184055980045391,2.2382635624206575,2
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.3259933370049555,4.2446644391401005,3.1339678480414674,2
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.300833956738901,6.120301629333759,3.6903609456693136,2
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,3.12518227244197,25.265436874730348,13.929860853323575,2
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,3.9790098938703204,35.09065378387098,18.84376877395335,2
curva_suavizada,1. MAE  (L^1),train,mae_f,0.29395177980159864,1.4266435775257384,0.46686343682251485,3
curva_suavizada,1. MAE  (L^1),test,mae_f,0.3221644086023049,0.5728809029492707,0.44133688318153125,3
curva_suavizada,2. RMSE (L^2),train,rmse_f,0.3792027931140579,6.397452934649603,0.7983827491634937,3
curva_suavizada,2. RMSE (L^2),test,rmse_f,0.42127013327936075,0.7169663590283614,0.5696754769465631,3
curva_suavizada,3. E_max promedio por curva,train,linf_medio,0.6420187099967236,2.615930602773325,0.9473232516380051,3
curva_suavizada,3. E_max promedio por curva,test,linf_medio,0.7064948513351424,1.1588489150098498,0.9137224047411644,3
curva_suavizada,4. E_max peor de la ventana,train,linf_max,1.2246462077991065,54.20977384278928,4.124425075095965,3
curva_suavizada,4. E_max peor de la ventana,test,linf_max,1.2885413862743893,2.403582991046957,1.9758645407352704,3
curva_suavizada,5. MPIW,train,mpiw,1.7265251616279031,2.0974774320176093,1.8724192450887966,3
curva_suavizada,5. MPIW,test,mpiw,1.7321950323759652,2.0118707303914585,1.8762862427870823,3
curva_suavizada,6. PICP puntual,train,picp,0.8991111111111111,0.9884444444444445,0.9422855239047144,3
curva_suavizada,6. PICP puntual,test,picp,0.8404444444444444,0.9737777777777777,0.9213349733497335,3
curva_suavizada,7. PICPB curva completa,train,picp_simultaneo,0.5,0.9333333333333333,0.7105947026486757,3
curva_suavizada,7. PICPB curva completa,test,picp_simultaneo,0.43333333333333335,0.8333333333333334,0.617589175891759,3
curva_suavizada,8. Winkler,train,winkler,1.8445575571162853,2.740091098158245,2.231431254272948,3
curva_suavizada,8. Winkler,test,winkler,1.8486033578464915,3.320819176080755,2.4763067767887414,3
curva_suavizada,9. Winkler max promedio,train,winkler_max_medio,2.7465194452475123,7.046993812938237,4.5820870149446336,3
curva_suavizada,9. Winkler max promedio,test,winkler_max_medio,2.9799611134718424,8.693586948400432,5.729284541170724,3
curva_suavizada,10. Winkler max peor ventana,train,winkler_max_glob,8.850060951554054,35.932572258082274,20.34346073136778,3
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,10.420074611028234,40.361545853923744,25.620032846177615,3
representacion_fpca,1. MAE  (L^1),train,mae_f,0.27935708231198814,1.4073204164932132,0.45356884385196955,3
representacion_fpca,1. MAE  (L^1),test,mae_f,0.3162325689844157,0.560407323255852,0.4311395643105822,3
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.3626490961677801,6.396004697059604,0.7837452595961706,3
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.40794796618370244,0.7058897327692939,0.5551031082090762,3
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.5189760861836821,2.504041457109271,0.8328272398688659,3
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.6023267956954939,1.0510968219982302,0.8001624380262037,3
representacion_fpca,4. E_max peor de la ventana,train,linf_max,1.1339960531415931,54.416184802575906,3.977029080252803,3
representacion_fpca,4. E_max peor de la ventana,test,linf_max,1.1555547492348004,2.0475625407289617,1.8016611109102811,3
representacion_fpca,5. MPIW,train,mpiw,1.7265251616279031,2.0974774320176093,1.8724192450887966,3
representacion_fpca,5. MPIW,test,mpiw,1.7321950323759652,2.0118707303914585,1.8762862427870823,3
representacion_fpca,6. PICP puntual,train,picp,0.9053333333333333,1.0,0.9539463601532567,3
representacion_fpca,6. PICP puntual,test,picp,0.8502222222222222,0.9857777777777778,0.9328364083640838,3
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.6333333333333333,1.0,0.8263868065967017,3
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.5666666666666667,0.9333333333333333,0.763960639606396,3
representacion_fpca,8. Winkler,train,winkler,1.8035507661501928,2.599119880520604,2.140663250186201,3
representacion_fpca,8. Winkler,test,winkler,1.7968626714087812,3.2140797439361806,2.3616117210034,3
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.5003373949607455,5.3377549787598335,3.5857990225744087,3
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.5274552964539265,6.919424251754638,4.300600577694235,3
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,3.2552781890535414,25.597561688569417,15.1465962744996,3
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,4.947031249816505,34.615271379697674,21.28673432298658,3
curva_suavizada,1. MAE  (L^1),train,mae_f,0.2937914841034805,1.426677598339628,0.4669788797999435,4
curva_suavizada,1. MAE  (L^1),test,mae_f,0.3223242406820103,0.5722114979190696,0.44226889163292277,4
curva_suavizada,2. RMSE (L^2),train,rmse_f,0.3790965447985389,6.3974630223449305,0.7985186274441203,4
curva_suavizada,2. RMSE (L^2),test,rmse_f,0.421539510032858,0.7169719537874725,0.5706672665300585,4
curva_suavizada,3. E_max promedio por curva,train,linf_medio,0.6425559491500721,2.615754648650153,0.9475083058774371,4
curva_suavizada,3. E_max promedio por curva,test,linf_medio,0.7066709466708562,1.1583448687955977,0.9161093926687925,4
curva_suavizada,4. E_max peor de la ventana,train,linf_max,1.2243243569933773,54.206286130381294,4.124608669078423,4
curva_suavizada,4. E_max peor de la ventana,test,linf_max,1.2932296304621453,2.3886440079672098,1.9766693442400263,4
curva_suavizada,5. MPIW,train,mpiw,1.7870351082581617,2.1524683810570955,1.9291897657127304,4
curva_suavizada,5. MPIW,test,mpiw,1.7900486162144054,2.0660993613944787,1.9323667546204482,4
curva_suavizada,6. PICP puntual,train,picp,0.912,0.9906666666666667,0.9505740463101782,4
curva_suavizada,6. PICP puntual,test,picp,0.8568888888888889,0.9813333333333333,0.9336465764657647,4
curva_suavizada,7. PICPB curva completa,train,picp_simultaneo,0.5333333333333333,0.9333333333333333,0.7317341329335332,4
curva_suavizada,7. PICPB curva completa,test,picp_simultaneo,0.43333333333333335,0.9,0.6586715867158671,4
curva_suavizada,8. Winkler,train,winkler,1.8903379026637464,2.7078049118900003,2.221841418153031,4
curva_suavizada,8. Winkler,test,winkler,1.8970571149631728,3.1718252509469447,2.443573076650521,4
curva_suavizada,9. Winkler max promedio,train,winkler_max_medio,2.6530034536248466,6.592874920008755,4.315394987793585,4
curva_suavizada,9. Winkler max promedio,test,winkler_max_medio,2.903334676907022,8.36505034696675,5.420909174586756,4
curva_suavizada,10. Winkler max peor ventana,train,winkler_max_glob,6.792909570126424,34.77231009657274,19.4599534822668,4
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,10.307987958548697,42.053805630138264,25.230588764295515,4
representacion_fpca,1. MAE  (L^1),train,mae_f,0.29229158656484916,1.4220902413257412,0.46372164413207645,4
representacion_fpca,1. MAE  (L^1),test,mae_f,0.31950946199765035,0.56917040212824,0.43955617130923186,4
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.3748882125779394,6.3970901020018,0.7941250323752456,4
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.4161898828423907,0.7127166992729836,0.5664044834190349,4
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.5584974676956508,2.546916232059921,0.8714718439791646,4
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.6385573474370594,1.0905613667604246,0.8440249491454543,4
representacion_fpca,4. E_max peor de la ventana,train,linf_max,1.2061635295565614,54.32607478421221,3.978492986601021,4
representacion_fpca,4. E_max peor de la ventana,test,linf_max,1.2967586972066574,2.1604460891232318,1.851822095004506,4
representacion_fpca,5. MPIW,train,mpiw,1.7870351082581617,2.1524683810570955,1.9291897657127304,4
representacion_fpca,5. MPIW,test,mpiw,1.7900486162144054,2.0660993613944787,1.9323667546204482,4
representacion_fpca,6. PICP puntual,train,picp,0.9084444444444445,0.9888888888888889,0.9526343494919207,4
representacion_fpca,6. PICP puntual,test,picp,0.8604444444444445,0.9848888888888889,0.935517835178352,4
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.5666666666666667,0.9666666666666667,0.786656671664168,4
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.5333333333333333,0.9333333333333333,0.7328413284132841,4
representacion_fpca,8. Winkler,train,winkler,1.8899308501241048,2.6797760140740903,2.1990795384090274,4
representacion_fpca,8. Winkler,test,winkler,1.8730692948206726,3.1335564126141713,2.4022718239077285,4
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.600649475931081,5.7514861277447835,3.8173501142939372,4
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.7279782033107876,7.061811195463534,4.5522430226899555,4
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,6.504741601791272,30.00333600791256,16.59245154908948,4
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,10.231117911068626,31.74836437116794,22.90300585064385,4
