M,metrica,columna,banda,bloque,minimo,maximo,promedio
1,5. MPIW,mpiw,FAR (IC del modelo AR),test,2.0743676536558358,2.0743676536558358,2.0743676536558358
1,5. MPIW,mpiw,FAR (IC del modelo AR),train,2.0743676536558358,2.0743676536558358,2.0743676536558358
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.075397350670832,2.075397350670832,2.075397350670832
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.075397350670832,2.075397350670832,2.075397350670832
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,1.081906385749347,1.396046155427091,1.2341754985020825
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,1.082793332594188,1.4821578492024683,1.2380088658331931
1,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8688888888888889,0.9897777777777778,0.933149651496515
1,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.8822222222222222,0.9942222222222222,0.9510344827586208
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.8662222222222222,0.9893333333333333,0.9323542435424355
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.8893333333333333,0.9955555555555555,0.9509205397301349
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.5675555555555556,0.7831111111111111,0.6760164001640017
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.5906666666666667,0.7511111111111111,0.680535732133933
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.5333333333333333,0.9666666666666667,0.7461254612546125
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.5333333333333333,0.9666666666666667,0.7808095952023988
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.5666666666666667,0.9666666666666667,0.7447724477244773
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.5333333333333333,0.9666666666666667,0.7841579210394802
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.0,0.03333333333333333,0.0036900369003690036
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.0,0.03333333333333333,0.005997001499250375
1,8. Winkler,winkler,FAR (IC del modelo AR),test,2.1360012751120987,3.313158841058346,2.6561629098901625
1,8. Winkler,winkler,FAR (IC del modelo AR),train,2.0790744618982115,2.9609212915613194,2.398986052678376
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.1452324347174767,3.368759204538209,2.6701930360493824
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.078145066804297,2.949955137304236,2.404538840591529
1,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,3.2360436285767338,7.075397373100597,4.790986321353845
1,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,2.934723289452507,6.362135914642386,4.431378464764852
1,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,3.12605238326173,7.961798198920805,5.617577277686563
1,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,2.903490395217023,7.410598376181933,4.476430302124357
1,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,3.160159018908932,8.225617642380168,5.651396159713407
1,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.907327755811543,7.2834208408823375,4.4878221950233375
1,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,11.16268702029013,21.93629741487732,16.1284567880388
1,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,10.553656691163694,20.075230763130428,14.7619135591242
1,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,11.808295467158231,43.964473599900565,28.8286810979214
1,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,4.038823906676456,50.30784019692961,21.169848224983895
1,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,12.689769550109206,44.058831596175025,28.988718983294905
1,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.23573799635125,49.29071655596092,21.435394456538198
1,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,28.04163705063033,58.73611135125022,41.45114596609423
