M,metrica,bloque,banda,razon_vs_mejor
2,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.056528741294179
2,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.1583587747499726
2,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.1670395518357688
2,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.16799219538909
2,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.3224029222226574
2,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.0878527107935656
2,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1259326814036363
2,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.1143643254790874
3,5. MPIW,train,FAR (IC del modelo AR),1.109309651841899
3,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.100019100060368
3,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.000164019644262
3,5. MPIW,test,FAR (IC del modelo AR),1.1066861798638254
3,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0974175998574607
3,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
3,6. PICP puntual,train,FAR (IC del modelo AR),3.7176076298749074
3,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.1687037277852945
3,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),3.2414284246068443
3,6. PICP puntual,test,FAR (IC del modelo AR),2.551933717059408
3,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.09049467610641
3,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),5.962990756394608
3,7. PICPB curva completa,train,FAR (IC del modelo AR),1.1309347996190335
3,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2156578202923591
3,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.8560026079127356
3,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0559541657002045
3,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1282386782857017
3,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),2.407568738318494
3,8. Winkler,train,FAR (IC del modelo AR),1.077868958217351
3,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0748026366594352
3,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0019230400308663
3,8. Winkler,test,FAR (IC del modelo AR),1.0797590414310119
3,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.094538951305997
3,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0031946842552049
3,9. Winkler max promedio,train,FAR (IC del modelo AR),1.034939719393486
3,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0456511379529527
3,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.0641196054011843
3,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0447292277097417
3,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0809984478330228
3,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.0644460802935447
3,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.206835435681526
3,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2104580904378526
3,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.215558470330023
3,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.158385281273658
3,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2011903518863563
3,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.0532091847902423
4,5. MPIW,train,FAR (IC del modelo AR),1.0773675190590186
4,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0682651152548335
4,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.00098970952893
4,5. MPIW,test,FAR (IC del modelo AR),1.0745197831781856
4,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.065441439169248
4,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.000023010155885
4,6. PICP puntual,train,FAR (IC del modelo AR),4.356233959694231
4,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.232113580880428
4,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),2.378886078298593
4,6. PICP puntual,test,FAR (IC del modelo AR),4.531206578597359
4,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.743117146867127
4,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),3.4142805120045563
4,7. PICPB curva completa,train,FAR (IC del modelo AR),1.144024216534092
4,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2294665815759762
4,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.704863524623924
4,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0565959112480947
4,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1289317634774232
4,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.790797860947703
4,8. Winkler,train,FAR (IC del modelo AR),1.0819202854197583
4,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0786896518781446
4,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0020413383447127
4,8. Winkler,test,FAR (IC del modelo AR),1.0891165392484463
4,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1042243188333343
4,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0005268001648935
4,9. Winkler max promedio,train,FAR (IC del modelo AR),1.063554520625851
4,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.073631975903326
4,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.0286583343126023
4,9. Winkler max promedio,test,FAR (IC del modelo AR),1.079174883240419
4,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.115440092684586
4,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.0386500893638535
4,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.246258434908762
4,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2495237528694174
4,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.1907057116160522
4,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.1800885279042144
4,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2240998235125697
4,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.0472859741798688
