M,objeto,estrato,n,cobertura,ancho_medio,desvio,crps
2,score 1,determinista,269,0.9776951672862454,3.9295489352376487,0.010276620920330659,0.44213543143504863
2,score 1,ambiguo,130,0.9461538461538461,3.6509630027871864,-0.02126470021206861,0.5413411667927734
2,curva,determinista,269,0.9768411534210792,10.05031288715151,0.015095573254446326,
2,curva,ambiguo,130,0.9305093555093555,9.328496781662384,-0.03123622465727738,
