fpc_1,fpc_1_lag1,fpc_2_lag1
0.7625911031970506,0.7752469026862081,0.20948280454221163
-0.20641487677056503,0.7625911031970506,-1.8372159903857745
-0.43791999485237065,-0.20641487677056503,-1.1900265502438385
-1.626005638621041,-0.43791999485237065,-0.9513313098796295
-1.3138239390537536,-1.626005638621041,-0.1652769840875451
0.03419733007829048,-1.3138239390537536,-0.0763853996439643
1.178612242426451,0.03419733007829048,-0.7967241425722013
0.7988039653450264,1.178612242426451,-0.4478500196122317
0.1106069453807916,0.7988039653450264,-1.2061745851540242
0.11656386095580051,0.1106069453807916,-1.4328879077724104
0.2335816370530407,0.11656386095580051,0.5935224550607427
-0.0800501130563466,0.2335816370530407,-1.7084795034922637
1.320516383074143,-0.0800501130563466,-0.3604088522199964
0.673428134506784,1.320516383074143,-0.12624139338234125
-0.17481721247568474,0.673428134506784,0.16545354187533803
-0.12989492257015686,-0.17481721247568474,0.4794829545201538
-0.6431988347441226,-0.12989492257015686,1.1198692891570223
-0.5389107128918538,-0.6431988347441226,-0.0021490756091646222
-0.14537456220523973,-0.5389107128918538,1.313065238852378
-0.6973960876360943,-0.14537456220523973,2.0572480160454916
-1.2241598462057715,-0.6973960876360943,0.6926860006250583
-0.958307124977307,-1.2241598462057715,0.49587746756768497
-0.8571880907530384,-0.958307124977307,-0.02199691065123819
0.4359459613138276,-0.8571880907530384,0.260309577690654
0.821218677575726,0.4359459613138276,0.06607811535746906
-0.4656748185147843,0.821218677575726,0.19253501521541225
-0.2679099787150666,-0.4656748185147843,-0.7182528633813154
0.5696428355767629,-0.2679099787150666,1.6428215170935252
0.8573924199032232,0.5696428355767629,-0.3853467030456806
0.08136230036745518,0.8573924199032232,-1.0133685597686768
-0.1239745808253835,0.08136230036745518,-0.3532184601957746
0.34148369505585197,-0.1239745808253835,-1.264814592707348
1.0807203644584673,0.34148369505585197,-0.4333544394448181
1.4836958973649845,1.0807203644584673,-0.03366785180040797
1.076421268969364,1.4836958973649845,-1.116203134938968
1.6223172751074157,1.076421268969364,-0.9922441398295543
1.3258548673004003,1.6223172751074157,-0.5051382349712014
2.483136411617845,1.3258548673004003,-0.050804139838727044
2.5126783284298293,2.483136411617845,0.4787345391991434
2.6504387543358594,2.5126783284298293,-0.676774696906259
2.353936103122413,2.6504387543358594,-1.1101699092909723
2.1474524525961556,2.353936103122413,1.1481759278663646
1.6773955761629966,2.1474524525961556,1.3838009856939668
2.337143682565646,1.6773955761629966,0.8417218028591746
2.180487431474922,2.337143682565646,0.4175521390625276
1.702809646285119,2.180487431474922,0.19099498544607466
1.8283989525640518,1.702809646285119,-0.3709045185459346
0.9668541407760515,1.8283989525640518,-0.6095966316332421
0.6904354788634898,0.9668541407760515,-0.7563350403719816
0.38879017025273876,0.6904354788634898,-0.45841980860652853
-0.40034235561648895,0.38879017025273876,-0.9701269273698427
0.5976214715485327,-0.40034235561648895,-1.3618938938585814
1.597946041803913,0.5976214715485327,-0.34216818228008544
1.820627469452814,1.597946041803913,-1.3366888603812686
1.7039019941840314,1.820627469452814,-0.7640633710643553
1.2994617452649464,1.7039019941840314,-0.4138673777255561
0.8153837383672603,1.2994617452649464,0.7878305274862365
0.1372283507574847,0.8153837383672603,1.204940812896171
0.4394316580017972,0.1372283507574847,0.8282014841827521
0.48368170516939457,0.4394316580017972,-1.2644719932013053
0.5428409107443536,0.48368170516939457,-0.9000812880351714
-0.5429937193299145,0.5428409107443536,1.4453087911673712
0.3413789539247018,-0.5429937193299145,-0.8015441078419672
1.69969732940553,0.3413789539247018,0.038230501738070015
1.3589899771339495,1.69969732940553,-0.044667121518817555
1.0325482166203448,1.3589899771339495,0.6637518561688053
0.4605231957726782,1.0325482166203448,-0.1351045012547061
0.43894106785572,0.4605231957726782,-0.5870210890503904
-0.8674161084483215,0.43894106785572,0.4724416946452231
-0.12764604526157403,-0.8674161084483215,0.4598856802577144
-0.48698234149755165,-0.12764604526157403,0.0810618280809506
0.5436970016130873,-0.48698234149755165,0.06809047254557993
0.15369553506398123,0.5436970016130873,1.1751233532899017
1.5081984899725658,0.15369553506398123,-0.5314882225372822
0.7365791870003958,1.5081984899725658,-0.12354716324513011
0.35196280131756325,0.7365791870003958,-1.5502961279425405
0.10666912515598335,0.35196280131756325,-2.7565472850877573
0.6126143853917381,0.10666912515598335,0.13749857063889562
0.31666329429779094,0.6126143853917381,1.1905059339566675
0.5030311567849935,0.31666329429779094,0.39885169365918094
-0.8536026534746606,0.5030311567849935,-1.0583856116748156
-0.4990015848967236,-0.8536026534746606,-0.7228749093181811
0.6111553836113836,-0.4990015848967236,-0.46328291219487816
0.9819678356339164,0.6111553836113836,0.9210379811141005
1.729063572967205,0.9819678356339164,-0.34915228903987366
1.003893770949305,1.729063572967205,1.0331029566510639
1.0426121400736428,1.003893770949305,-0.5522590584534746
1.5270640987638502,1.0426121400736428,0.454290952017549
1.4414704330243244,1.5270640987638502,0.6220184945299653
0.06718499236282127,1.4414704330243244,-0.030927784507996037
0.42566579851387437,0.06718499236282127,-0.33327777979965717
0.933773243616648,0.42566579851387437,1.5199380141286873
0.17421495158725386,0.933773243616648,0.12955250228967885
1.3938019845379863,0.17421495158725386,1.1524901489643842
2.409475240529419,1.3938019845379863,-1.1388524540184075
1.3916883078564226,2.409475240529419,1.3470668318035877
1.1733119605639832,1.3916883078564226,-0.3092256984782322
1.3762865018664863,1.1733119605639832,-0.7018825732185265
1.026349744944109,1.3762865018664863,-0.6264318550588514
0.988804866291499,1.026349744944109,0.0032718260077867277
1.1102408569511142,0.988804866291499,-1.5005230413024044
0.268913961034843,1.1102408569511142,-1.067869474807962
-0.186087563204259,0.268913961034843,1.131451897551089
-1.0025730373812956,-0.186087563204259,0.21537144848450168
-0.12905781411153364,-1.0025730373812956,0.5946036255961133
0.5908856426372509,-0.12905781411153364,-0.03868856164907185
-0.45379822100335626,0.5908856426372509,0.4716277441539581
0.03884806114981298,-0.45379822100335626,-0.7291188647951933
-0.47523469518067746,0.03884806114981298,-0.5984300308981669
-0.0585892475537352,-0.47523469518067746,-0.4960164863318564
-0.5101894288511937,-0.0585892475537352,-1.7880986371040843
1.205644295028911,-0.5101894288511937,0.17576529538904473
-0.864834609815715,1.205644295028911,1.3383775329332888
0.09752954095821045,-0.864834609815715,-0.05154154089132944
1.0122835293704353,0.09752954095821045,1.5879528558682363
0.6618349764479812,1.0122835293704353,0.05296713207859143
0.74148379042126,0.6618349764479812,0.28577933947435796
-0.16327082970450893,0.74148379042126,1.1932461537407604
0.48153312355478195,-0.16327082970450893,0.04568179199975048
0.6369714075806188,0.48153312355478195,-0.8465318658800977
1.8299086386941772,0.6369714075806188,-1.1682611650458676
1.138250856309977,1.8299086386941772,-0.27154484963628206
-0.17347321469139712,1.138250856309977,-0.23785353870385773
-0.7203912046262466,-0.17347321469139712,-0.37596643989307726
-0.4589969855754495,-0.7203912046262466,-2.1190212561278514
0.3175874558293591,-0.4589969855754495,-1.3343181130887714
1.6994146139026471,0.3175874558293591,1.3353620342269286
1.5710781799220643,1.6994146139026471,-0.5526212611837668
2.007300959795591,1.5710781799220643,0.08593381222911063
0.8394374123128627,2.007300959795591,0.1986137276593701
0.5308866470542749,0.8394374123128627,-0.9650951432353673
-0.8910260373026575,0.5308866470542749,1.0754729626747226
-0.10712468598892472,-0.8910260373026575,1.74355524270228
-0.34191647905160794,-0.10712468598892472,-0.3161981285493885
-0.11041937035420234,-0.34191647905160794,-0.11246248317213868
-0.28452904526485184,-0.11041937035420234,0.05818440078990979
1.0333132697264622,-0.28452904526485184,1.2189352715189128
-0.14967908576062267,1.0333132697264622,0.5615905462721853
0.2536233698656782,-0.14967908576062267,-0.10738134333409756
0.5728677323786782,0.2536233698656782,1.2397118875482707
0.5763908161371378,0.5728677323786782,-0.9228099260808543
0.10140026716037187,0.5763908161371378,-1.3596198995547435
0.9242853827150517,0.10140026716037187,-1.3650872256296673
1.1920776342490043,0.9242853827150517,0.39449076532929217
2.073569868216041,1.1920776342490043,0.09894328364467725
1.6293301509398985,2.073569868216041,0.4101951124299263
2.147103408591677,1.6293301509398985,-1.412400103177363
0.7855542037006988,2.147103408591677,-0.8409051202571148
0.2946040591512075,0.7855542037006988,-1.4980309300427916
0.6480954458597648,0.2946040591512075,-0.8235144232898765
2.0348152812809115,0.6480954458597648,0.6007584693446539
1.1014160253041623,2.0348152812809115,-0.3703433351950504
1.97100379974256,1.1014160253041623,-0.3765238021811013
0.9625390728829228,1.97100379974256,-0.3484655855608906
1.023214922421139,0.9625390728829228,-0.3077027034528852
0.1926701749285656,1.023214922421139,-1.369151957231063
-0.30032187021543527,0.1926701749285656,-0.7480466893014843
-0.6581093271642734,-0.30032187021543527,0.08719354474531896
-1.7829145616736743,-0.6581093271642734,-0.505306664560726
-1.440668488680655,-1.7829145616736743,-1.1742869674504102
-1.1167981216616114,-1.440668488680655,-0.16349364307944067
0.4485339112835655,-1.1167981216616114,0.4711688745496322
-1.021925642499914,0.4485339112835655,1.5560387958875
0.06379624913081863,-1.021925642499914,0.48923973931224674
