bloque,objetivo,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,curva_suavizada,FAR (IC del modelo AR),4.886732610235917,0.938,0.0016077036764003225,-0.01200000000000001,3.4792379624483556,0.30333333333333334
test,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.886935122695518,0.9383111111111111,0.0016039308640758974,-0.01168888888888886,3.478512627344156,0.30333333333333334
test,curva_suavizada,PSBPM-FD (predictiva bayesiana),7.058661224293034,0.7871111111111111,0.0027289982686085727,-0.16288888888888886,2.215340157849295,0.0
test,representacion_fpca,FAR (IC del modelo AR),3.623427793198422,0.9919555555555556,0.0005955289472589205,0.041955555555555635,3.4792379624483556,0.8866666666666667
test,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.6225815434811586,0.9920444444444444,0.0005922561267018809,0.04204444444444444,3.478512627344156,0.8866666666666667
test,representacion_fpca,PSBPM-FD (predictiva bayesiana),2.7968343367841673,0.9558222222222222,0.0013699327108924414,0.005822222222222284,2.215340157849295,0.6766666666666666
train,curva_suavizada,FAR (IC del modelo AR),4.531359272613938,0.9461111111111111,0.0009882923519174002,-0.0038888888888888307,3.4792379624483556,0.33764367816091956
train,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.529769287011383,0.9460727969348659,0.0009886236013700747,-0.003927203065134055,3.4785126273441564,0.34051724137931033
train,curva_suavizada,PSBPM-FD (predictiva bayesiana),6.395035201765717,0.7943103448275862,0.0017691558095046266,-0.15568965517241373,2.2165646741271448,0.005747126436781609
train,representacion_fpca,FAR (IC del modelo AR),3.611289864460458,0.9906513409961686,0.0004212111159370294,0.04065134099616863,3.4792379624483556,0.8692528735632183
train,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.610027184573323,0.9906896551724138,0.00042035522076464395,0.04068965517241385,3.4785126273441564,0.867816091954023
train,representacion_fpca,PSBPM-FD (predictiva bayesiana),2.8618654810429067,0.9481609195402299,0.0009703634247976237,-0.0018390804597701038,2.2165646741271448,0.6163793103448276
