grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,578,FAR (IC del modelo AR),0.17484844342160352,2.5977648034955445,1.0,1.0
mejores,578,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.17484844342160352,2.6295437836219224,1.0,1.0
mejores,578,PSBPM-FD (predictiva bayesiana),0.17484844342160352,2.8596386182308198,1.0,1.0
mejores,694,FAR (IC del modelo AR),0.2249752811302833,2.5977648034955445,1.0,1.0
mejores,694,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2249752811302833,2.6295437836219224,1.0,1.0
mejores,694,PSBPM-FD (predictiva bayesiana),0.2249752811302833,2.73249603329692,1.0,1.0
mejores,798,FAR (IC del modelo AR),0.24210036090618905,2.5977648034955445,1.0,1.0
mejores,798,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.24210036090618905,2.6295437836219224,1.0,1.0
mejores,798,PSBPM-FD (predictiva bayesiana),0.24210036090618905,2.7166689804755153,1.0,1.0
mejores,571,FAR (IC del modelo AR),0.250402062933754,2.5977648034955445,1.0,1.0
mejores,571,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.250402062933754,2.6295437836219224,1.0,1.0
mejores,571,PSBPM-FD (predictiva bayesiana),0.250402062933754,2.728631292406935,1.0,1.0
mejores,707,FAR (IC del modelo AR),0.2794310534260338,2.5977648034955445,1.0,1.0
mejores,707,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2794310534260338,2.6295437836219224,1.0,1.0
mejores,707,PSBPM-FD (predictiva bayesiana),0.2794310534260338,2.9193170427158477,1.0,1.0
peores,748,FAR (IC del modelo AR),3.4015505842981213,2.5977648034955445,0.59,0.0
peores,748,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.4015505842981213,2.6295437836219224,0.52,0.0
peores,748,PSBPM-FD (predictiva bayesiana),3.4015505842981213,3.2122335903202472,0.95,0.0
peores,688,FAR (IC del modelo AR),2.8312763429186782,2.5977648034955445,0.87,0.0
peores,688,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8312763429186782,2.6295437836219224,0.88,0.0
peores,688,PSBPM-FD (predictiva bayesiana),2.8312763429186782,2.68656859556213,0.88,0.0
peores,714,FAR (IC del modelo AR),2.8173881441875044,2.5977648034955445,0.93,0.0
peores,714,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8173881441875044,2.6295437836219224,0.95,0.0
peores,714,PSBPM-FD (predictiva bayesiana),2.8173881441875044,2.7987777891196313,0.95,0.0
peores,780,FAR (IC del modelo AR),2.6106038593211265,2.5977648034955445,0.86,0.0
peores,780,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.6106038593211265,2.6295437836219224,0.83,0.0
peores,780,PSBPM-FD (predictiva bayesiana),2.6106038593211265,3.2117151447758077,0.86,0.0
peores,564,FAR (IC del modelo AR),2.5872613500479336,2.5977648034955445,0.67,0.0
peores,564,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.5872613500479336,2.6295437836219224,0.7,0.0
peores,564,PSBPM-FD (predictiva bayesiana),2.5872613500479336,2.8007998558413236,0.74,0.0
