M,FPC,variable,media_c1,media_c2,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,1,atomos_global,3.281723416215065,3.525133730850189,2,2000,8.934602080104577,16.649474354826083,3.6315749704166644,1.1048138480425798,False
1,1,atomos_punto,3.0385652785551684,3.491222407557817,2,2000,7.372038410158499,17.80480374350733,3.542228443081145,1.4078090060149704,False
1,1,senal_gating,0.24315813765989622,0.03391132329237229,2,2000,7.940962048784615,14.097030648481454,4.818476482622273,1.6637711814327147,False
1,1,sd_argumento,0.2681437247523173,0.04617679991535409,2,2000,8.797020139370709,19.062560656293094,3.038510073588122,3.540132925613145,False
1,1,alpha,0.4422100880819229,0.022458239328049315,2,2000,5.140315758734163,14.898686402608142,2.381719197394766,2.160767105530934,False
1,1,psi_0,0.6482885955587001,0.13029079716678524,2,2000,10.611573767082744,20.75447480325222,2.9869665658189724,3.379463099350094,False
1,1,psi_1,0.0001428303866067256,0.00017062157487604334,2,2000,1431.7353591991223,1583.366276853987,3.4593059166575295,0.9998282756207779,False
1,1,psi_2,9.748037633637092e-05,0.0001560112163873886,2,2000,1087.1155091454277,1417.6168643700357,0.9627650898046403,1.0002659302985268,True
1,1,psi_3,8.817497841198531e-05,0.00012118979082589306,2,2000,808.1123538564846,1026.0180279982474,2.1756264228629703,1.000112476940063,False
1,1,Gamma_0,0.05462449044912592,-0.376183315212297,2,2000,6.113120990186124,16.434869933252376,6.284324904490281,1.4156821158967756,False
1,1,Gamma_1,-0.5840913433750922,-0.2874945851192788,2,2000,4.397541567991692,4.410076643930547,6.664460210858016,1.1550719270020906,False
1,1,Gamma_2,0.33982238519851954,-0.2629927884131766,2,2000,4.106094005626248,8.242999725505,4.4004324639552,2.071183642692075,False
1,1,Gamma_3,-0.404351944098829,-0.43671303310587645,2,2000,3.0423829821848436,4.248818810542264,12.815515048087974,1.0032160626022195,False
