bloque,objetivo,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,curva_suavizada,FAR (IC del modelo AR),2.5413229400738935,0.9275555555555556,0.0017281492594176545,-0.022444444444444378,1.9699463930292238,0.71
test,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.5949837860249607,0.9315555555555556,0.0016833802299623982,-0.018444444444444374,2.0004305982717665,0.72
test,curva_suavizada,PSBPM-FD (predictiva bayesiana),5.0164156160241,0.6470222222222223,0.003185972491844973,-0.3029777777777777,1.2233974746540521,0.0033333333333333335
test,representacion_fpca,FAR (IC del modelo AR),2.079842038550565,0.9833333333333333,0.0008534606386520688,0.033333333333333326,1.9699463930292238,0.9466666666666667
test,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.1362124252449455,0.9843111111111111,0.0008284590153966839,0.03431111111111118,2.0004305982717665,0.9633333333333334
test,representacion_fpca,PSBPM-FD (predictiva bayesiana),1.3480810048701883,0.9633333333333334,0.0012529471430231505,0.01333333333333342,1.2233974746540521,0.9633333333333334
train,curva_suavizada,FAR (IC del modelo AR),2.2670359171575774,0.9548850574712644,0.000908448895837283,0.004885057471264442,1.969946393029224,0.7614942528735632
train,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.299860508866532,0.954655172413793,0.0009106508366602649,0.004655172413793096,2.0004305982717665,0.7686781609195402
train,curva_suavizada,PSBPM-FD (predictiva bayesiana),4.82195823686716,0.6487547892720307,0.002089345406429598,-0.3012452107279693,1.1872371947764173,0.0014367816091954023
train,representacion_fpca,FAR (IC del modelo AR),1.9955171045652953,0.9934291187739464,0.0003536266605571958,0.043429118773946396,1.969946393029224,0.9770114942528736
train,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.0313318147370767,0.9928927203065134,0.0003676779749630035,0.04289272030651348,2.0004305982717665,0.9770114942528736
train,representacion_fpca,PSBPM-FD (predictiva bayesiana),1.313572204670979,0.9612068965517241,0.0008451824098965896,0.011206896551724133,1.1872371947764173,0.9612068965517241
