bloque,objetivo,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,curva_suavizada,FAR (IC del modelo AR),1.4541029244137327,0.9511555555555555,0.0014369514751160302,0.0011555555555555763,1.2264645585536553,0.6566666666666666
test,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4703158611140528,0.9538666666666666,0.00139849202736994,0.003866666666666685,1.2548648316692255,0.6466666666666666
test,curva_suavizada,PSBPM-FD (predictiva bayesiana),1.98954887791937,0.8089777777777778,0.002620710105970061,-0.14102222222222216,0.8199454270857008,0.09
test,representacion_fpca,FAR (IC del modelo AR),1.239965057019424,0.9956,0.0004412426895837588,0.045600000000000085,1.2264645585536553,0.99
test,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2672153445959107,0.9965333333333334,0.00039184174180054095,0.046533333333333426,1.2548648316692255,0.99
test,representacion_fpca,PSBPM-FD (predictiva bayesiana),0.9636018483598809,0.9566666666666667,0.0013573758270289291,0.00666666666666671,0.8199454270857008,0.9566666666666667
train,curva_suavizada,FAR (IC del modelo AR),1.4419175143595584,0.953984674329502,0.0009170366596450081,0.003984674329502003,1.2264645585536555,0.6566091954022989
train,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4671128891475576,0.9536973180076629,0.000919757002231722,0.003697318007662931,1.2548648316692255,0.6436781609195402
train,curva_suavizada,PSBPM-FD (predictiva bayesiana),2.0460551918218006,0.7944252873563218,0.0017687893892566419,-0.15557471264367817,0.8226116470195197,0.08477011494252873
train,representacion_fpca,FAR (IC del modelo AR),1.2335485471088548,0.9958812260536398,0.00028031897702449033,0.04588122605363987,1.2264645585536555,0.9841954022988506
train,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.257498690997616,0.9975095785440613,0.00021815225696863094,0.04750957854406135,1.2548648316692255,0.9899425287356322
train,representacion_fpca,PSBPM-FD (predictiva bayesiana),0.9514129271135294,0.9568965517241379,0.0008889007053852152,0.006896551724137945,0.8226116470195197,0.9568965517241379
