M,componente,bloque,picp,ace,mpiw,winkler,sd_banda,rmse,mpiw_sobre_rmse
1,FPC 1,train,0.9554597701149425,0.005459770114942586,0.8289048449743814,0.9491780403608427,0.21145920154002354,0.20985578257085577,3.949878506180833
1,FPC 1,test,0.9633333333333334,0.01333333333333342,0.8273993974731613,0.967524443730284,0.21107515175614483,0.19802859709106777,4.178181382018596
