grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,743,FAR (IC del modelo AR),0.5297003985465739,3.9031244157825062,1.0,1.0
mejores,743,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5297003985465739,3.9406329356210636,1.0,1.0
mejores,743,PSBPM-FD (predictiva bayesiana),0.5297003985465739,3.408462105989456,1.0,1.0
mejores,696,FAR (IC del modelo AR),0.5405931876250011,3.9031244157825062,1.0,1.0
mejores,696,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5405931876250011,3.9406329356210636,1.0,1.0
mejores,696,PSBPM-FD (predictiva bayesiana),0.5405931876250011,3.4513708889484405,0.9866666666666667,0.0
mejores,633,FAR (IC del modelo AR),0.5407512612622207,3.9031244157825062,1.0,1.0
mejores,633,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5407512612622207,3.9406329356210636,1.0,1.0
mejores,633,PSBPM-FD (predictiva bayesiana),0.5407512612622207,3.5191056577364606,1.0,1.0
mejores,779,FAR (IC del modelo AR),0.5447379517887323,3.9031244157825062,1.0,1.0
mejores,779,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5447379517887323,3.9406329356210636,1.0,1.0
mejores,779,PSBPM-FD (predictiva bayesiana),0.5447379517887323,3.519473898013433,0.9866666666666667,0.0
mejores,684,FAR (IC del modelo AR),0.5547939702418337,3.9031244157825062,1.0,1.0
mejores,684,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5547939702418337,3.9406329356210636,1.0,1.0
mejores,684,PSBPM-FD (predictiva bayesiana),0.5547939702418337,3.5308963450416924,1.0,1.0
peores,652,FAR (IC del modelo AR),1.8164474343079355,3.9031244157825062,0.6,0.0
peores,652,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.8164474343079355,3.9406329356210636,0.6,0.0
peores,652,PSBPM-FD (predictiva bayesiana),1.8164474343079355,3.4640805649757387,0.5333333333333333,0.0
peores,650,FAR (IC del modelo AR),1.7856410368647282,3.9031244157825062,0.6,0.0
peores,650,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7856410368647282,3.9406329356210636,0.5866666666666667,0.0
peores,650,PSBPM-FD (predictiva bayesiana),1.7856410368647282,3.465020456314087,0.5733333333333334,0.0
peores,787,FAR (IC del modelo AR),1.7814023282433036,3.9031244157825062,0.6533333333333333,0.0
peores,787,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7814023282433036,3.9406329356210636,0.6,0.0
peores,787,PSBPM-FD (predictiva bayesiana),1.7814023282433036,3.4285613520940146,0.5333333333333333,0.0
peores,762,FAR (IC del modelo AR),1.6945678565155338,3.9031244157825062,0.6933333333333334,0.0
peores,762,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.6945678565155338,3.9406329356210636,0.68,0.0
peores,762,PSBPM-FD (predictiva bayesiana),1.6945678565155338,3.4744482012589772,0.5466666666666666,0.0
peores,689,FAR (IC del modelo AR),1.5946277105481526,3.9031244157825062,0.6933333333333334,0.0
peores,689,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.5946277105481526,3.9406329356210636,0.6933333333333334,0.0
peores,689,PSBPM-FD (predictiva bayesiana),1.5946277105481526,3.3318406144777932,0.5733333333333334,0.0
