metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.6810638562661762,0.9298274523760004,0.7946289067641388
1. MAE  (L^1),test,mae_f,0.7502335955348763,0.9471446372808098,0.8275246458308753
2. RMSE (L^2),train,rmse_f,0.8509846885595351,1.178666223187886,0.995326329021262
2. RMSE (L^2),test,rmse_f,0.9518923123760596,1.178603857707892,1.026745893017
3. E_max promedio por curva,train,linf_medio,1.66234185134411,2.2656368492196335,1.917410857620305
3. E_max promedio por curva,test,linf_medio,1.7621288716292942,2.2537372038017986,1.9670278339910043
4. E_max peor de la ventana,train,linf_max,2.503461948633463,4.061634794886102,3.0890897653250704
4. E_max peor de la ventana,test,linf_max,2.551356163073538,3.6429133072588673,2.985102433559199
5. MPIW,train,mpiw,3.685006774021315,3.7798086049815853,3.7332771654768444
5. MPIW,test,mpiw,3.696465655540497,3.792942611212162,3.735359165904709
6. PICP puntual,train,picp,0.8766666666666667,0.9733333333333334,0.9347172839506174
6. PICP puntual,test,picp,0.8833333333333333,0.958,0.9266907993966819
7. PICPB curva completa,train,picp_simultaneo,0.2,0.65,0.4203703703703704
7. PICPB curva completa,test,picp_simultaneo,0.05,0.6,0.34049773755656115
8. Winkler,train,winkler,4.010932052056309,6.440611433434464,4.792493321013395
8. Winkler,test,winkler,4.163044533259085,6.101975079869087,4.8460750896705065
9. Winkler max promedio,train,winkler_max_medio,9.377194017532599,26.46691727438047,16.025607468212364
9. Winkler max promedio,test,winkler_max_medio,11.452398253734769,25.621231886896084,17.291179687429484
10. Winkler max peor ventana,train,winkler_max_glob,26.539708680375877,93.48800424459071,55.670563134619755
10. Winkler max peor ventana,test,winkler_max_glob,38.611657099927726,95.53724098645637,56.064341972809636
