componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1452.8417077059012,1560.1700278592984,0.6847037230892807,1.0021753545633625,True
1,beta_j,fpc_2_lag1,2,2000,1547.4712075430607,1623.3577373054409,0.7747903485029983,1.0000606528643128,True
1,beta_j,fpc_3_lag1,2,2000,1633.0715801539445,1816.5357900769723,0.9417530397457438,0.9998060441471418,True
1,beta_j,fpc_4_lag1,2,2000,1379.5723727557263,1658.6749824793305,0.6398540763687304,1.0001598897466462,True
1,beta_j,fpc_5_lag1,2,2000,2000.0,2000.0,1.3372311221463922,0.9998560844869281,True
1,p_j,fpc_1_lag1,2,2000,19.26605852033841,44.75553316729619,1.0134468271168702,1.4131070622297566,False
1,p_j,fpc_2_lag1,2,2000,141.32427849526715,167.5760416017138,1.054041595448404,1.0167816862667938,True
1,p_j,fpc_3_lag1,2,2000,212.675226912526,245.37542563103165,1.0451975605642758,0.9998674923911743,True
1,p_j,fpc_4_lag1,2,2000,142.25766028652615,150.13988076921672,1.9593581390285277,1.0025991612097107,True
1,p_j,fpc_5_lag1,2,2000,115.18309596979348,173.99663345783947,1.407615245306068,1.0250839056421097,True
2,beta_j,fpc_1_lag1,2,2000,2000.0,2000.0,0.06156192064765475,0.9997506389975251,True
2,beta_j,fpc_2_lag1,2,2000,1875.1320942730445,1937.5660471365222,2.4351114064540167,0.999960754779783,False
2,beta_j,fpc_3_lag1,2,2000,2000.0,2000.0,0.993426719389566,1.0000279573612856,True
2,beta_j,fpc_4_lag1,2,2000,1278.1357758070894,1639.0678879035447,0.7609153429172386,0.999883136646537,True
2,beta_j,fpc_5_lag1,2,2000,1473.1103553284124,1736.5551776642062,1.1721017822254665,0.9998198076131154,True
2,p_j,fpc_1_lag1,2,2000,26.30416919251413,86.83193450940003,0.38334194295549856,1.0040964564048738,False
2,p_j,fpc_2_lag1,2,2000,7.862206277384104,23.310996253635317,4.755445281364413,1.301921636829241,False
2,p_j,fpc_3_lag1,2,2000,130.98077695185097,145.15131962981678,0.7098292509550109,1.0133111801848875,True
2,p_j,fpc_4_lag1,2,2000,115.3400244326139,143.54064056998013,1.5162171806185543,1.0092461932929326,True
2,p_j,fpc_5_lag1,2,2000,110.97484521408872,161.49387951795015,2.7718929048843997,1.0092386418279558,False
3,beta_j,fpc_1_lag1,2,2000,1503.2129021793762,1601.2943326100235,0.948407526461404,0.9997782792940357,True
3,beta_j,fpc_2_lag1,2,2000,2000.0,2000.0,1.6563080832648023,0.999773747854319,True
3,beta_j,fpc_3_lag1,2,2000,1844.317068082017,1922.1585340410084,1.2289524970088261,1.0047090910990637,True
3,beta_j,fpc_4_lag1,2,2000,1647.501923673815,1823.7509618369077,1.6936866677754048,0.9999125931512047,True
3,beta_j,fpc_5_lag1,2,2000,1607.2660391502518,1743.308915000007,0.2841747061336321,0.9997656267890064,True
3,p_j,fpc_1_lag1,2,2000,116.76680246811866,124.06238027100676,3.1851663338530085,1.0505724075439187,False
3,p_j,fpc_2_lag1,2,2000,132.85665223216506,158.51111569201998,2.608640702296509,1.0326701862692973,False
3,p_j,fpc_3_lag1,2,2000,7.699478881013333,58.962713096389436,1.0171553655247916,1.5124411268254818,False
3,p_j,fpc_4_lag1,2,2000,114.82893084698232,124.34191597512017,1.0252676030835608,1.0235171910425298,True
3,p_j,fpc_5_lag1,2,2000,126.15335878796354,130.32378970580194,2.545024195915221,1.0099612020261768,False
