metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.6193778476936608,1.323310015942423,1.0307549645674743
1. MAE  (L^1),test,mae_f,0.6802145531901046,1.2356942671265037,0.9947979673093532
2. RMSE (L^2),train,rmse_f,0.8026011563763307,1.6899709476136169,1.3534427360885617
2. RMSE (L^2),test,rmse_f,0.8952989501780362,1.5844347067529885,1.3029022960952203
3. E_max promedio por curva,train,linf_medio,1.9060187046893275,3.5745238747098234,2.857053771159558
3. E_max promedio por curva,test,linf_medio,2.0871714255043923,3.4533890693930274,2.8991398528747396
4. E_max peor de la ventana,train,linf_max,4.031604186743498,6.3181229799204255,5.395023946552626
4. E_max peor de la ventana,test,linf_max,3.700670500762752,6.177344141813179,5.299269151870803
5. MPIW,train,mpiw,3.990062986027105,4.239473726606701,4.119484350534234
5. MPIW,test,mpiw,4.002440919900234,4.230829724229109,4.133930574076439
6. PICP puntual,train,picp,0.7777777777777778,0.9288888888888889,0.8301247097844113
6. PICP puntual,test,picp,0.7795555555555556,0.8986666666666666,0.8268355883558834
7. PICPB curva completa,train,picp_simultaneo,0.0,0.06666666666666667,0.010646766169154227
7. PICPB curva completa,test,picp_simultaneo,0.0,0.03333333333333333,0.0057810578105781055
8. Winkler,train,winkler,4.8911989181859585,9.930167194096946,8.09647225885913
8. Winkler,test,winkler,5.801211256646558,10.063352073619127,8.314200622294779
9. Winkler max promedio,train,winkler_max_medio,26.519346556794154,75.67638145247294,53.660345220458126
9. Winkler max promedio,test,winkler_max_medio,35.468260865266636,80.39746390917963,58.199353642478734
10. Winkler max peor ventana,train,winkler_max_glob,93.04069780109205,157.93906317479622,126.3518290065429
10. Winkler max peor ventana,test,winkler_max_glob,81.15083154338454,149.28734558801233,129.19887309413147
