grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,720,FAR (IC del modelo AR),0.48520051030775624,4.911135473551197,1.0,1.0
mejores,720,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.48520051030775624,5.335449611269819,1.0,1.0
mejores,720,PSBPM-FD (predictiva bayesiana),0.48520051030775624,3.9864322741826377,0.9733333333333334,0.0
mejores,959,FAR (IC del modelo AR),0.49683702963747495,4.911135473551197,1.0,1.0
mejores,959,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.49683702963747495,5.335449611269819,1.0,1.0
mejores,959,PSBPM-FD (predictiva bayesiana),0.49683702963747495,3.9277005990346274,0.9866666666666667,0.0
mejores,833,FAR (IC del modelo AR),0.4982913665313786,4.911135473551197,1.0,1.0
mejores,833,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4982913665313786,5.335449611269819,1.0,1.0
mejores,833,PSBPM-FD (predictiva bayesiana),0.4982913665313786,3.9430560382207234,0.9866666666666667,0.0
mejores,796,FAR (IC del modelo AR),0.5033075289706618,4.911135473551197,1.0,1.0
mejores,796,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5033075289706618,5.335449611269819,1.0,1.0
mejores,796,PSBPM-FD (predictiva bayesiana),0.5033075289706618,4.035345498720805,0.9866666666666667,0.0
mejores,830,FAR (IC del modelo AR),0.5274129358966313,4.911135473551197,1.0,1.0
mejores,830,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5274129358966313,5.335449611269819,1.0,1.0
mejores,830,PSBPM-FD (predictiva bayesiana),0.5274129358966313,4.091696085929871,1.0,1.0
peores,881,FAR (IC del modelo AR),3.042054523687592,4.911135473551197,0.72,0.0
peores,881,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.042054523687592,5.335449611269819,0.4,0.0
peores,881,PSBPM-FD (predictiva bayesiana),3.042054523687592,4.3783083295822145,0.4533333333333333,0.0
peores,811,FAR (IC del modelo AR),2.8460089145686385,4.911135473551197,0.5466666666666666,0.0
peores,811,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8460089145686385,5.335449611269819,0.5466666666666666,0.0
peores,811,PSBPM-FD (predictiva bayesiana),2.8460089145686385,4.000298819541931,0.56,0.0
peores,842,FAR (IC del modelo AR),2.829306269639786,4.911135473551197,0.5066666666666667,0.0
peores,842,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.829306269639786,5.335449611269819,0.5733333333333334,0.0
peores,842,PSBPM-FD (predictiva bayesiana),2.829306269639786,3.930520178476969,0.5866666666666667,0.0
peores,897,FAR (IC del modelo AR),2.683861717217248,4.911135473551197,0.9333333333333333,0.0
peores,897,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.683861717217248,5.335449611269819,0.5733333333333334,0.0
peores,897,PSBPM-FD (predictiva bayesiana),2.683861717217248,4.409891673723856,0.5466666666666666,0.0
peores,963,FAR (IC del modelo AR),2.5792264522196717,4.911135473551197,0.8933333333333333,0.0
peores,963,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.5792264522196717,5.335449611269819,0.5866666666666667,0.0
peores,963,PSBPM-FD (predictiva bayesiana),2.5792264522196717,4.406721884409587,0.5733333333333334,0.0
