bloque,objetivo,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,curva_suavizada,FAR (IC del modelo AR),3.0356225992657717,0.9231555555555555,0.0017756297887725379,-0.02684444444444445,2.216799253304728,0.72
test,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.024959855951857,0.9234666666666667,0.0017723303206321611,-0.026533333333333298,2.218176105163759,0.73
test,curva_suavizada,PSBPM-FD (predictiva bayesiana),2.563430475477721,0.9346666666666666,0.0016474207300287305,-0.01533333333333331,2.086824726586412,0.6733333333333333
test,representacion_fpca,FAR (IC del modelo AR),3.003514617486976,0.9255555555555556,0.001749951988367458,-0.02444444444444438,2.216799253304728,0.7533333333333333
test,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.99419385266491,0.9247555555555556,0.0017585690903521073,-0.025244444444444403,2.218176105163759,0.7533333333333333
test,representacion_fpca,PSBPM-FD (predictiva bayesiana),2.518693916767172,0.9399111111111111,0.0015843430369432503,-0.010088888888888814,2.086824726586412,0.7566666666666667
train,curva_suavizada,FAR (IC del modelo AR),2.63818698750339,0.9481609195402299,0.0009703634247976237,-0.0018390804597701038,2.216799253304728,0.7816091954022989
train,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.638917077845016,0.9464942528735633,0.0009849721600873288,-0.003505747126436698,2.218176105163759,0.7787356321839081
train,curva_suavizada,PSBPM-FD (predictiva bayesiana),2.319997803062653,0.9520306513409962,0.0009353456370209636,0.0020306513409962257,2.0378734432698202,0.7413793103448276
train,representacion_fpca,FAR (IC del modelo AR),2.6165806811026666,0.9502107279693487,0.0009520123918720555,0.00021072796934873406,2.216799253304728,0.8175287356321839
train,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.6190360351276407,0.9464176245210728,0.0009856373214543598,-0.0035823754789271467,2.218176105163759,0.8031609195402298
train,representacion_fpca,PSBPM-FD (predictiva bayesiana),2.29491173737638,0.9560536398467433,0.0008971546933092205,0.006053639846743342,2.0378734432698202,0.8089080459770115
