componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,1500,1131.0324159251427,1315.5162079625713,0.44380857963123377,0.9997658429573715,True
1,beta_j,fpc_2_lag1,2,1500,1275.1764470092826,1387.5882235046413,0.5197929487083542,0.99983165297886,True
1,p_j,fpc_1_lag1,2,1500,13.725556914724717,15.60716150198061,4.421123907525225,1.0011284110030152,False
1,p_j,fpc_2_lag1,2,1500,114.81333890434232,115.74282943235846,0.7876251273061462,1.0033420076455208,True
2,beta_j,fpc_1_lag1,2,1500,1500.0,1500.0,1.0058729438702427,0.999881425430398,True
2,beta_j,fpc_2_lag1,2,1500,1431.158744546733,1439.5024333916904,0.8221240668671874,0.9999960186739052,True
2,p_j,fpc_1_lag1,2,1500,89.56966209184408,110.55795425199074,1.0990206111687473,1.0092065853883807,False
2,p_j,fpc_2_lag1,2,1500,7.861619576467628,15.073215747485289,3.5959732917854397,1.034727806392516,False
