M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
1,4. E_max peor de la ventana,test,PSBPM-FD,1.9607421047550764,1.9133269459286573
2,1. MAE  (L^1),train,FAR,1.268952147715277,1.0
2,1. MAE  (L^1),train,RF,1.3529218986926217,1.0659639920920658
2,1. MAE  (L^1),train,GBT,1.0014342985002203,0.7973274759729951
2,1. MAE  (L^1),train,PSBPM-FD,1.3583277151200495,1.0738093848096608
2,1. MAE  (L^1),test,FAR,1.0081057273850877,1.0
2,1. MAE  (L^1),test,RF,1.2111305080839847,1.2022628583512518
2,1. MAE  (L^1),test,GBT,1.1025187596346553,1.094099903125407
2,1. MAE  (L^1),test,PSBPM-FD,1.0404992751406406,1.032577774156837
2,2. RMSE (L^2),train,FAR,1.2881201830006868,1.0
2,2. RMSE (L^2),train,RF,1.3457423642578563,1.042711920575888
2,2. RMSE (L^2),train,GBT,1.0011053081589893,0.787487198754578
2,2. RMSE (L^2),train,PSBPM-FD,1.3807172483559824,1.0757538276085012
2,2. RMSE (L^2),test,FAR,1.0128697255558934,1.0
2,2. RMSE (L^2),test,RF,1.1941805949581235,1.1790018757765879
2,2. RMSE (L^2),test,GBT,1.0948731209473634,1.0823850396763284
2,2. RMSE (L^2),test,PSBPM-FD,1.0536497988042122,1.0406989887732059
2,3. E_max promedio por curva,train,FAR,1.139314239641386,1.0
2,3. E_max promedio por curva,train,RF,1.1971566849603135,1.0508244583469444
2,3. E_max promedio por curva,train,GBT,1.0023495320096394,0.8853128535020438
2,3. E_max promedio por curva,train,PSBPM-FD,1.2946933240564737,1.1392583010717992
2,3. E_max promedio por curva,test,FAR,1.0044389307188355,1.0
2,3. E_max promedio por curva,test,RF,1.1556770948883388,1.150991919829608
2,3. E_max promedio por curva,test,GBT,1.1189142277235826,1.1144935478955615
2,3. E_max promedio por curva,test,PSBPM-FD,1.128612438025485,1.123889407333935
2,4. E_max peor de la ventana,train,FAR,1.4244488775217585,1.0
2,4. E_max peor de la ventana,train,RF,1.3210846547547657,0.9664380430523454
2,4. E_max peor de la ventana,train,GBT,1.0357640978408993,0.8058252343759922
2,4. E_max peor de la ventana,train,PSBPM-FD,1.5594561729914818,1.1251122204607436
2,4. E_max peor de la ventana,test,FAR,1.1695381484388412,1.0
2,4. E_max peor de la ventana,test,RF,1.2148217392212597,1.067380756438264
2,4. E_max peor de la ventana,test,GBT,1.2101326770063474,1.0944679504873105
2,4. E_max peor de la ventana,test,PSBPM-FD,1.2433808445923635,1.0808290929768967
3,1. MAE  (L^1),train,FAR,1.569161624378703,1.0
3,1. MAE  (L^1),train,RF,2.3132261674344967,1.465727209507542
3,1. MAE  (L^1),train,GBT,1.0,0.6449964405144791
3,1. MAE  (L^1),train,PSBPM-FD,1.6189618379038153,1.0336555118720723
3,1. MAE  (L^1),test,FAR,1.0169349526077835,1.0
3,1. MAE  (L^1),test,RF,1.7010476159176329,1.6729953636308015
3,1. MAE  (L^1),test,GBT,1.0864696810574908,1.069276114157589
3,1. MAE  (L^1),test,PSBPM-FD,1.0272040364349562,1.010715832456985
3,2. RMSE (L^2),train,FAR,1.596083267487684,1.0
3,2. RMSE (L^2),train,RF,2.2472302691734893,1.3930532129786002
3,2. RMSE (L^2),train,GBT,1.0,0.6359556527513602
3,2. RMSE (L^2),train,PSBPM-FD,1.6590289499412212,1.0405245626844786
3,2. RMSE (L^2),test,FAR,1.0261201928820123,1.0
3,2. RMSE (L^2),test,RF,1.6294537575694037,1.582970693288752
3,2. RMSE (L^2),test,GBT,1.0725057532600974,1.0477536892332195
3,2. RMSE (L^2),test,PSBPM-FD,1.0433443884178581,1.0173179037034077
3,3. E_max promedio por curva,train,FAR,1.4018812760726518,1.0
3,3. E_max promedio por curva,train,RF,1.8257855351422276,1.2968528301711204
3,3. E_max promedio por curva,train,GBT,1.0,0.7193186259064508
3,3. E_max promedio por curva,train,PSBPM-FD,1.436785479407878,1.0261055074372294
3,3. E_max promedio por curva,test,FAR,1.0122852087626937,1.0
3,3. E_max promedio por curva,test,RF,1.4778173560890684,1.4592355002259536
3,3. E_max promedio por curva,test,GBT,1.092628025178791,1.0805087103175128
3,3. E_max promedio por curva,test,PSBPM-FD,1.0311229486579692,1.0190691525859832
3,4. E_max peor de la ventana,train,FAR,1.709701861092688,1.0
3,4. E_max peor de la ventana,train,RF,1.97241832539257,1.2090920367710416
3,4. E_max peor de la ventana,train,GBT,1.0005590606986459,0.6545006861574282
3,4. E_max peor de la ventana,train,PSBPM-FD,1.7632177992906624,1.0389507582126298
3,4. E_max peor de la ventana,test,FAR,1.178545673107499,1.0
3,4. E_max peor de la ventana,test,RF,1.5294009888521947,1.3249838298127707
3,4. E_max peor de la ventana,test,GBT,1.103555009759328,0.9790734818116944
3,4. E_max peor de la ventana,test,PSBPM-FD,1.1897758771169438,1.0139320499655662
