metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.31672179861921423,0.5057255740833962,0.3631507788278602
1. MAE  (L^1),test,mae_f,0.32257661896073564,0.5112267995143572,0.3712032418654599
2. RMSE (L^2),train,rmse_f,0.3983844866916592,1.1080997762219513,0.48010999660775266
2. RMSE (L^2),test,rmse_f,0.4040155344771839,1.3259540997829269,0.5545744111212016
3. E_max promedio por curva,train,linf_medio,1.016215806387572,1.5799233920360336,1.1337400075883726
3. E_max promedio por curva,test,linf_medio,1.0115205455407936,1.839978985517532,1.2006563155699284
4. E_max peor de la ventana,train,linf_max,1.3217081582619155,12.607027939328828,2.3187606800310014
4. E_max peor de la ventana,test,linf_max,1.3687292859153597,21.948421334578182,4.506126509577084
5. MPIW,train,mpiw,1.3259171247884851,1.3456443347009337,1.3344716130875
5. MPIW,test,mpiw,1.3244826969654075,1.3439706701689418,1.3325477847628324
6. PICP puntual,train,picp,0.8235555555555556,0.9017777777777778,0.865241791044776
6. PICP puntual,test,picp,0.8457777777777777,0.8964444444444445,0.8733464534645345
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0
8. Winkler,train,winkler,2.008307233713715,2.7892720208880326,2.357619860356099
8. Winkler,test,winkler,1.9914354051605334,2.635667079944788,2.3254361204511573
9. Winkler max promedio,train,winkler_max_medio,15.455951577608397,24.243623814744844,19.15815346771528
9. Winkler max promedio,test,winkler_max_medio,15.102393850601304,22.20216754363145,18.922973801778394
10. Winkler max peor ventana,train,winkler_max_glob,26.292065912663652,63.421013919834834,38.210637801775654
10. Winkler max peor ventana,test,winkler_max_glob,30.360163834968102,52.749354104181606,41.04326859797576
