componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,2000.0,2000.0,1.1854125935845454,1.0001526515032992,True
1,beta_j,fpc_2_lag1,2,2000,1786.4065225455188,1893.2032612727594,0.44536417174047177,0.9999518463174213,True
1,beta_j,fpc_3_lag1,2,2000,1488.5478728395988,1744.2739364197994,0.5691071582403864,0.9999768364874889,True
1,beta_j,fpc_4_lag1,2,2000,2000.0,2000.0,0.866849879401754,0.9999182718209304,True
1,beta_j,fpc_5_lag1,2,2000,1804.997067344333,1902.4985336721666,0.42139173053416856,0.9997542611291432,True
1,beta_j,fpc_6_lag1,2,2000,1730.0763875627645,1865.0381937813822,1.239932145510895,0.9997636648692042,True
1,beta_j,fpc_7_lag1,2,2000,2000.0,2000.0,0.6903111448156962,1.0001129516735112,True
1,beta_j,fpc_8_lag1,2,2000,1379.642143068902,1491.8933126361776,0.5259564031310321,1.0000220361383867,True
1,p_j,fpc_1_lag1,2,2000,63.325325012504805,69.82635597066138,0.8917190230871778,1.0014665824085804,False
1,p_j,fpc_2_lag1,2,2000,124.56181762697231,131.0859488151851,2.0488100179947573,1.001727525717401,False
1,p_j,fpc_3_lag1,2,2000,112.17352517439723,135.23821230427373,0.6758262499110644,1.0015624479604301,True
1,p_j,fpc_4_lag1,2,2000,101.3033404988532,135.8693645113721,2.2774872682346805,1.0026333299216452,False
1,p_j,fpc_5_lag1,2,2000,58.10821977583416,112.86329262522328,1.4725839691696954,1.0009397361235721,False
1,p_j,fpc_6_lag1,2,2000,110.61026204988893,119.06397670937426,2.96380988011021,1.0008236066072822,False
1,p_j,fpc_7_lag1,2,2000,174.46380536970827,181.64850975141127,0.609039236848428,1.0009875030425048,True
1,p_j,fpc_8_lag1,2,2000,172.2558840174743,183.056509093869,1.8049496598119126,0.9999988667703343,True
2,beta_j,fpc_1_lag1,2,2000,2000.0,2000.0,0.1786406063760513,0.9997506095283024,True
2,beta_j,fpc_2_lag1,2,2000,1967.5371523751453,1983.7685761875728,0.8952856856802119,0.9997513240564514,True
2,beta_j,fpc_3_lag1,2,2000,1663.277774106963,1671.0754932197815,1.54521242886484,0.999837493944711,True
2,beta_j,fpc_4_lag1,2,2000,1430.6318420531738,1542.4994569981714,0.3888304206749367,0.9997686801042511,True
2,beta_j,fpc_5_lag1,2,2000,1520.4847953456697,1580.6005484563934,1.4053955074761106,0.9998674832869352,True
2,beta_j,fpc_6_lag1,2,2000,1739.4636338282653,1742.2904190989263,1.2135986327646135,0.999766021599256,True
2,beta_j,fpc_7_lag1,2,2000,1461.8822414275865,1730.9411207137932,0.8481631650852471,0.9997832549892834,True
2,beta_j,fpc_8_lag1,2,2000,2000.0,2000.0,0.7450602590920531,0.9997510462856597,True
2,p_j,fpc_1_lag1,2,2000,262.33134029287726,268.34373057450716,0.5393355546495947,0.9997931117806133,True
2,p_j,fpc_2_lag1,2,2000,126.74927203665958,139.971145397268,2.0421425751847044,1.0001450886259184,False
2,p_j,fpc_3_lag1,2,2000,150.5191529480818,155.0126472009118,1.0008444196589479,1.0009597361225644,True
