variable,FPC 1,FPC 1_sd,FPC 2,FPC 2_sd,FPC 3,FPC 3_sd,FPC 4,FPC 4_sd
fpc_1_lag1,1.0,0.0,0.059250000000000025,0.0045961940777125235,0.057999999999999996,0.010606601717798222,0.04450000000000004,0.01626345596729061
fpc_2_lag1,0.061,0.01626345596729061,1.0,0.0,0.07474999999999998,0.00954594154601844,0.059250000000000025,0.030052038200428257
fpc_3_lag1,0.08350000000000002,0.019798989873223347,0.06324999999999997,0.033587572106361,1.0,0.0,0.04325000000000001,0.01732411613907039
fpc_4_lag1,0.07449999999999996,0.00777817459305203,0.06275000000000003,0.01378858223313765,0.08199999999999996,0.012727922061357866,1.0,0.0
