M,FPC,variable,media_c1,media_c2,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,1,atomos_global,4.198394274531563,2.3431675348562284,2,2000,23.77440424647371,28.622743556018264,1.5560585739846287,5.391176392503864,False
1,1,atomos_punto,3.3728963919299186,2.3431345623424296,2,2000,21.118010148734854,27.214988891224575,1.5719463767961819,3.6327883496677003,False
1,1,senal_gating,0.8254978826016446,3.297251379881827e-05,2,2000,12.71629783441157,57.69789462262423,4.745326119123342,5.45527250733886,False
1,1,sd_argumento,0.3280182049012815,0.06845686410549538,2,2000,13.803980774290801,70.10968559234014,5.059141394356278,3.600441409834333,False
1,1,alpha,0.42838886057389586,0.3501431548851963,2,2000,13.626999154826182,26.512207064253328,4.660685539734513,1.1015262416358578,False
1,1,psi_0,0.7102907525782607,0.15833665913808978,2,2000,15.556978858587103,84.87795742958376,5.3813001781798055,3.3915376447569034,False
1,1,psi_1,8.345388658433404e-05,0.0018828623606236996,2,2000,9.619159083168359,525.1078907755528,7.235905318318724,1.064313003400104,False
1,1,psi_2,7.261237362148617e-05,0.012646765201956001,2,2000,13.415379023705647,501.92095336835246,0.7155846350239989,1.2652554924033046,False
1,1,psi_3,7.550980794951497e-05,0.00010010113822799734,2,2000,1240.7381474817616,1506.0067346944588,1.5003569535453876,0.9999611512882387,True
1,1,Gamma_0,0.2940273224352173,-0.1790309505677892,2,2000,72.22182124950793,90.37486607805707,3.1157431907309743,1.357326165408879,False
1,1,Gamma_1,0.5588871850221993,-0.22329178621710657,2,2000,6.431699478506651,18.837865594005393,0.5608323973302629,5.930550554852123,False
1,1,Gamma_2,-0.252265249066647,0.6396160446396293,2,2000,3.923489021642995,6.37011694615693,2.63317972009319,2.661527097351099,False
1,1,Gamma_3,-0.07255935803692555,-0.22254704912492665,2,2000,3.723916558213263,4.949624328926609,2.8547071611867563,1.145286427675902,False
