M,componente,bloque,picp,ace,mpiw,winkler,sd_banda,rmse,mpiw_sobre_rmse
1,FPC 1,train,0.9597701149425287,0.009770114942528774,1.5569365898297094,1.7155952837875466,0.3971849967218044,0.47967944739688756,3.2457854892029543
1,FPC 1,test,0.9466666666666667,-0.0033333333333332993,1.611522817716002,1.8231831912668781,0.41111031062713443,0.538112223179159,2.994770882912024
