grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,893,FAR (IC del modelo AR),0.1309336949318179,2.2275523611686463,1.0,1.0
mejores,893,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.1309336949318179,2.2436628725012886,1.0,1.0
mejores,893,PSBPM-FD (predictiva bayesiana),0.1309336949318179,0.9410804227739572,0.9733333333333334,0.0
mejores,832,FAR (IC del modelo AR),0.1435085418034419,2.2275523611686463,1.0,1.0
mejores,832,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.1435085418034419,2.2436628725012886,1.0,1.0
mejores,832,PSBPM-FD (predictiva bayesiana),0.1435085418034419,1.0333902090446403,0.92,0.0
mejores,905,FAR (IC del modelo AR),0.14934626877967494,2.2275523611686463,1.0,1.0
mejores,905,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.14934626877967494,2.2436628725012886,1.0,1.0
mejores,905,PSBPM-FD (predictiva bayesiana),0.14934626877967494,0.8892710242855052,0.84,0.0
mejores,746,FAR (IC del modelo AR),0.15924300753564596,2.2275523611686463,1.0,1.0
mejores,746,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.15924300753564596,2.2436628725012886,1.0,1.0
mejores,746,PSBPM-FD (predictiva bayesiana),0.15924300753564596,0.9004002586007118,0.9466666666666667,0.0
mejores,902,FAR (IC del modelo AR),0.1632295633924516,2.2275523611686463,1.0,1.0
mejores,902,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.1632295633924516,2.2436628725012886,1.0,1.0
mejores,902,PSBPM-FD (predictiva bayesiana),0.1632295633924516,0.9035534942693387,0.84,0.0
peores,992,FAR (IC del modelo AR),1.9592750588521246,2.2275523611686463,0.21333333333333335,0.0
peores,992,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.9592750588521246,2.2436628725012886,0.22666666666666666,0.0
peores,992,PSBPM-FD (predictiva bayesiana),1.9592750588521246,2.7321260782082875,0.12,0.0
peores,786,FAR (IC del modelo AR),1.9297714250549116,2.2275523611686463,0.29333333333333333,0.0
peores,786,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.9297714250549116,2.2436628725012886,0.30666666666666664,0.0
peores,786,PSBPM-FD (predictiva bayesiana),1.9297714250549116,2.819168755176167,0.29333333333333333,0.0
peores,936,FAR (IC del modelo AR),1.3940416537612135,2.2275523611686463,0.38666666666666666,0.0
peores,936,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3940416537612135,2.243662872501289,0.37333333333333335,0.0
peores,936,PSBPM-FD (predictiva bayesiana),1.3940416537612135,1.804162844894842,0.38666666666666666,0.0
peores,785,FAR (IC del modelo AR),1.3586477601914144,2.2275523611686463,0.4,0.0
peores,785,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3586477601914144,2.2436628725012886,0.24,0.0
peores,785,PSBPM-FD (predictiva bayesiana),1.3586477601914144,2.236564928665757,0.29333333333333333,0.0
peores,991,FAR (IC del modelo AR),1.3184506475060336,2.2275523611686463,0.37333333333333335,0.0
peores,991,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3184506475060336,2.243662872501289,0.4,0.0
peores,991,PSBPM-FD (predictiva bayesiana),1.3184506475060336,2.6822036128739515,0.5733333333333334,0.0
