bloque,objetivo,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,curva_suavizada,FAR (IC del modelo AR),3.0356225992657717,0.9231555555555555,0.0017756297887725379,-0.02684444444444445,2.216799253304728,0.72
test,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.9989666763304337,0.926,0.0017451392812927883,-0.02399999999999991,2.2330040558580837,0.7333333333333333
test,curva_suavizada,PSBPM-FD (predictiva bayesiana),4.872419895583056,0.6811111111111111,0.0031069725559857834,-0.26888888888888884,1.3802205524108002,0.01
test,representacion_fpca,FAR (IC del modelo AR),2.5331227959037173,0.9750222222222222,0.0010403821604489962,0.02502222222222228,2.216799253304728,0.9366666666666666
test,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.5347297542413845,0.9738222222222223,0.001064424763342885,0.0238222222222223,2.2330040558580837,0.9266666666666666
test,representacion_fpca,PSBPM-FD (predictiva bayesiana),1.5658005501699344,0.9466666666666667,0.0014979821818980193,-0.0033333333333332993,1.3802205524108002,0.9466666666666667
train,curva_suavizada,FAR (IC del modelo AR),2.63818698750339,0.9481609195402299,0.0009703634247976237,-0.0018390804597701038,2.216799253304728,0.7816091954022989
train,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.640338161743287,0.9471455938697318,0.0009792954098085639,-0.0028544061302681056,2.2330040558580833,0.7859195402298851
train,curva_suavizada,PSBPM-FD (predictiva bayesiana),4.56475504883194,0.6797509578544061,0.002042130926105565,-0.27024904214559387,1.333145111577385,0.007183908045977011
train,representacion_fpca,FAR (IC del modelo AR),2.3796155229447224,0.9822605363984674,0.0005777611537800794,0.03226053639846749,2.216799253304728,0.9554597701149425
train,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.388002309709896,0.9820306513409962,0.0005814246469425914,0.03203065134099625,2.2330040558580833,0.9511494252873564
train,representacion_fpca,PSBPM-FD (predictiva bayesiana),1.47707851763407,0.9612068965517241,0.0008451824098965896,0.011206896551724133,1.333145111577385,0.9612068965517241
