bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1 [deriva],0.6753875569156093,0.545326074057872,0.7228197767926736,0.38151792020491065,0.9605734767025089,2.7164795798101458,0.02868802867383513,aproximadamente uniforme,279
train,FPC 2,0.9459110936168929,0.10761231418462236,0.30253077455777144,0.537669581971641,0.956989247311828,3.7645733962715333,0.04223655913978491,aproximadamente uniforme,279
train,FPC 3,0.9985837883136882,0.006386434149601716,0.030442109087071373,0.5681559714502913,0.956989247311828,3.9493218414594167,0.03947433691756269,aproximadamente uniforme,279
train,FPC 4,1.0017716674315378,3.3149301489343586e-05,0.0005137554341149526,0.5678340892591096,0.9498207885304659,3.895879826268293,0.03393591397849466,aproximadamente uniforme,279
test,FPC 1 [deriva],0.7735851983409848,0.4033561947026276,0.692588741971468,0.4286534277653222,0.8916666666666667,3.000216055376609,0.25299555555555564,aproximadamente uniforme,120
test,FPC 2,0.8897897038308252,0.09086085096858254,0.3129690665143567,0.503505310767263,0.9666666666666667,3.7578758398149126,0.04748444444444444,aproximadamente uniforme,120
test,FPC 3,1.3466715864606587,-0.5901949824074411,0.030350376776700907,0.7896982586302808,0.8583333333333333,3.961054820896323,0.34412666666666664,U (subdispersion: intervalos demasiado angostos),120
test,FPC 4,1.0711695679833186,-0.003192707656813454,0.0005243041099518315,0.6047009873708463,0.9166666666666666,3.8966736450554924,0.04369555555555554,aproximadamente uniforme,120
