M,metrica,columna,modelo,bloque,minimo,maximo,promedio
1,4. E_max peor de la ventana,linf_max,RF,train,0.014514568010655982,1.945154095477221,0.19143979656846258
1,4. E_max peor de la ventana,linf_max,media,test,0.06621838156364901,0.3476923095862541,0.19925323618552446
1,4. E_max peor de la ventana,linf_max,media,train,0.06722993270358879,1.7883761468672141,0.3670496250780608
1,4. E_max peor de la ventana,linf_max,persistencia,test,0.029738614712394584,0.3464532178868399,0.12631719555178209
1,4. E_max peor de la ventana,linf_max,persistencia,train,0.013222574771697304,2.022434260383071,0.19378282456423923
2,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.006414806398944714,0.015377549401247475,0.009442597447314701
2,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.0024249195817473788,0.06390276884320509,0.01164231357649986
2,1. MAE  (L^1),mae_f,FAR,test,0.005222674991891085,0.02538521598436207,0.010325118805543564
2,1. MAE  (L^1),mae_f,FAR,train,0.003940927197747374,0.1086600498706699,0.017702908225160813
2,1. MAE  (L^1),mae_f,GBT,test,0.00876859123711223,0.02765091003663205,0.014151874669060042
2,1. MAE  (L^1),mae_f,GBT,train,0.003413325319588473,0.07722429151984594,0.017273421752855088
2,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.009571937676080475,0.026625055456767615,0.01308737102706504
2,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.008658834612242363,0.142358340151746,0.025835167488054242
2,1. MAE  (L^1),mae_f,RF,test,0.009028344099340856,0.03588345510766784,0.015791433701931337
2,1. MAE  (L^1),mae_f,RF,train,0.0032787829353237027,0.12039834073115441,0.02139627073721998
2,1. MAE  (L^1),mae_f,media,test,0.010374965487457564,0.2041279466256702,0.10270502835023024
2,1. MAE  (L^1),mae_f,media,train,0.012313555608895556,0.8235545091256702,0.21244226434029176
2,1. MAE  (L^1),mae_f,persistencia,test,0.007566502326165334,0.024492373790262652,0.012522166235256467
2,1. MAE  (L^1),mae_f,persistencia,train,0.0033721891072782733,0.14747502183103994,0.021112876238053274
2,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.008476406652537707,0.026794074165030976,0.01404903394759662
2,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.0033008219461568462,0.11529962114077001,0.019175942742191275
2,2. RMSE (L^2),rmse_f,FAR,test,0.006337249447034018,0.05990609149626819,0.01681116518801978
2,2. RMSE (L^2),rmse_f,FAR,train,0.005553018177189152,0.23130303816968215,0.02991982708411625
2,2. RMSE (L^2),rmse_f,GBT,test,0.010738551419440287,0.05846943009219705,0.02111803958562008
2,2. RMSE (L^2),rmse_f,GBT,train,0.0046292870856959115,0.16818829345776704,0.02765088644222105
2,2. RMSE (L^2),rmse_f,PSBPM-FD,test,0.011708182222195457,0.054487026549661255,0.019088177551007227
2,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.011888511528934201,0.2360579111779123,0.037101811066781544
2,2. RMSE (L^2),rmse_f,RF,test,0.011438655181515347,0.06200963873287574,0.022382945006551996
2,2. RMSE (L^2),rmse_f,RF,train,0.004612982496876147,0.20199335874013444,0.03341388370665542
2,2. RMSE (L^2),rmse_f,media,test,0.014082650430907291,0.20551933019288474,0.10663568925411447
2,2. RMSE (L^2),rmse_f,media,train,0.015401521207473621,0.8265237765566885,0.22070930579380033
2,2. RMSE (L^2),rmse_f,persistencia,test,0.010313305033409463,0.054479989357307856,0.018881613536935467
2,2. RMSE (L^2),rmse_f,persistencia,train,0.004536650909031063,0.2532141547983124,0.03434212044916676
2,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,0.01866452728751486,0.05797333337541127,0.03611848355712094
2,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,0.008895062634711664,0.21210117504157222,0.0450857031427136
2,3. E_max promedio por curva,linf_medio,FAR,test,0.013449359643366332,0.06837414766351904,0.03648489771674988
2,3. E_max promedio por curva,linf_medio,FAR,train,0.012861461747627395,0.2731950069660737,0.05436359020058533
2,3. E_max promedio por curva,linf_medio,GBT,test,0.022980046900453133,0.07130414148856702,0.04471322934345677
2,3. E_max promedio por curva,linf_medio,GBT,train,0.010783068645789928,0.2438868975927011,0.05552357377059023
2,3. E_max promedio por curva,linf_medio,PSBPM-FD,test,0.025659282737688284,0.06857321383341161,0.044025314554663304
2,3. E_max promedio por curva,linf_medio,PSBPM-FD,train,0.02365568286221113,0.2884307387523942,0.06488954902842929
2,3. E_max promedio por curva,linf_medio,RF,test,0.025552584868855532,0.07834438038633407,0.0459257287482506
2,3. E_max promedio por curva,linf_medio,RF,train,0.011824951354816737,0.26974053464522507,0.060336327639454145
2,3. E_max promedio por curva,linf_medio,media,test,0.030274071017322834,0.25096267622465235,0.13016973858259662
2,3. E_max promedio por curva,linf_medio,media,train,0.031759676598230965,0.8969670036740476,0.2522499889128035
2,3. E_max promedio por curva,linf_medio,persistencia,test,0.022882839006806887,0.06895064002626686,0.04205633570396777
2,3. E_max promedio por curva,linf_medio,persistencia,train,0.010398546487444977,0.327064382077063,0.06152180708743973
2,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),test,0.029403438672118698,0.23532545460392695,0.11449740788515629
2,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),train,0.01320564836568383,1.5460412951663298,0.14989382720841624
2,4. E_max peor de la ventana,linf_max,FAR,test,0.023055637594021405,0.3471592880454898,0.12476591893524583
2,4. E_max peor de la ventana,linf_max,FAR,train,0.01784408449868624,2.018832917721759,0.1859653958961025
2,4. E_max peor de la ventana,linf_max,GBT,test,0.03192186527361063,0.3503989452863766,0.13368070759556142
2,4. E_max peor de la ventana,linf_max,GBT,train,0.016255372942393653,1.6704285536577892,0.1759285688817107
2,4. E_max peor de la ventana,linf_max,PSBPM-FD,test,0.03937667178624116,0.341593443916438,0.12871384501845162
2,4. E_max peor de la ventana,linf_max,PSBPM-FD,train,0.03228152724004574,2.0021159908185386,0.19526709178257529
2,4. E_max peor de la ventana,linf_max,RF,test,0.037735150325840294,0.34271769687245324,0.1305765976098642
2,4. E_max peor de la ventana,linf_max,RF,train,0.01613635099448174,1.8968506960782099,0.18863705042880088
2,4. E_max peor de la ventana,linf_max,media,test,0.06621838156364901,0.3476923095862541,0.19925323618552446
2,4. E_max peor de la ventana,linf_max,media,train,0.06722993270358879,1.7883761468672141,0.3670496250780608
2,4. E_max peor de la ventana,linf_max,persistencia,test,0.035724037905552786,0.35449071187975345,0.12762111188374758
2,4. E_max peor de la ventana,linf_max,persistencia,train,0.013949161279651179,2.019770628214089,0.19443646717870608
3,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.0029423225807786372,0.012114866028568604,0.005557870279412881
3,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.0017035308253206412,0.02920653819205709,0.007164159231716477
3,1. MAE  (L^1),mae_f,FAR,test,0.005222674991891085,0.02538521598436207,0.010325118805543564
3,1. MAE  (L^1),mae_f,FAR,train,0.003940927197747374,0.1086600498706699,0.017702908225160813
3,1. MAE  (L^1),mae_f,GBT,test,0.00525453964316333,0.024798075283956344,0.012618108826825831
3,1. MAE  (L^1),mae_f,GBT,train,0.003423242052900937,0.0628002625955605,0.013710019295264516
3,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.004937690949479713,0.022031974666134317,0.009868840607947928
3,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.00581760896978999,0.11026662787149737,0.02065859378922664
3,1. MAE  (L^1),mae_f,RF,test,0.005300853923110031,0.04403410661370011,0.017719916628768245
3,1. MAE  (L^1),mae_f,RF,train,0.0032489794580976483,0.16073263279501732,0.024675470257216132
3,1. MAE  (L^1),mae_f,media,test,0.010374965487457564,0.2041279466256702,0.10270502835023024
3,1. MAE  (L^1),mae_f,media,train,0.012313555608895556,0.8235545091256702,0.21244226434029176
3,1. MAE  (L^1),mae_f,persistencia,test,0.0036432099775439803,0.0231145828368628,0.010244317817922552
3,1. MAE  (L^1),mae_f,persistencia,train,0.0027761930216778363,0.14848657394385964,0.019866511723290087
3,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.0039527546390462865,0.02391874436903406,0.010057707807077576
3,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.0023615728677337565,0.057094848703424746,0.012346099446837287
3,2. RMSE (L^2),rmse_f,FAR,test,0.006337249447034018,0.05990609149626819,0.01681116518801978
3,2. RMSE (L^2),rmse_f,FAR,train,0.005553018177189152,0.23130303816968215,0.02991982708411625
3,2. RMSE (L^2),rmse_f,GBT,test,0.006296612637061568,0.05301149633839346,0.020072471198345255
3,2. RMSE (L^2),rmse_f,GBT,train,0.005032165435173081,0.13929416921340962,0.022455603257921716
3,2. RMSE (L^2),rmse_f,PSBPM-FD,test,0.005925622392341409,0.051753890648543924,0.015976148583480825
3,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.007655309056115752,0.25555518137388405,0.03233853767459497
3,2. RMSE (L^2),rmse_f,RF,test,0.006526466317723616,0.08297316966424421,0.02729406249341718
3,2. RMSE (L^2),rmse_f,RF,train,0.004481671011512307,0.22291383818046834,0.03868652359912457
3,2. RMSE (L^2),rmse_f,media,test,0.014082650430907291,0.20551933019288474,0.10663568925411447
3,2. RMSE (L^2),rmse_f,media,train,0.015401521207473621,0.8265237765566885,0.22070930579380033
3,2. RMSE (L^2),rmse_f,persistencia,test,0.004926314946326361,0.05440521119884414,0.01697667183457027
3,2. RMSE (L^2),rmse_f,persistencia,train,0.0037158427634391583,0.27007264470955783,0.03363670761081295
3,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,0.011976839021736851,0.054741203287835424,0.02762277942823998
3,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,0.005939155060423662,0.14690656440044916,0.03303092463615502
3,3. E_max promedio por curva,linf_medio,FAR,test,0.013449359643366332,0.06837414766351904,0.03648489771674988
3,3. E_max promedio por curva,linf_medio,FAR,train,0.012861461747627395,0.2731950069660737,0.05436359020058533
3,3. E_max promedio por curva,linf_medio,GBT,test,0.013389916151999748,0.07768030709407502,0.04029611370903664
3,3. E_max promedio por curva,linf_medio,GBT,train,0.011723939206263977,0.20287682249721978,0.04608711266925775
3,3. E_max promedio por curva,linf_medio,PSBPM-FD,test,0.013882883713393279,0.06489444041704169,0.036319462392310674
3,3. E_max promedio por curva,linf_medio,PSBPM-FD,train,0.017865556257195277,0.2726895877232007,0.05723573878942142
3,3. E_max promedio por curva,linf_medio,RF,test,0.014359922354695808,0.09174223074364707,0.04427319491982946
3,3. E_max promedio por curva,linf_medio,RF,train,0.01202590626558676,0.28405530823271447,0.06014714189555952
3,3. E_max promedio por curva,linf_medio,media,test,0.030274071017322834,0.25096267622465235,0.13016973858259662
3,3. E_max promedio por curva,linf_medio,media,train,0.031759676598230965,0.8969670036740476,0.2522499889128035
3,3. E_max promedio por curva,linf_medio,persistencia,test,0.012701757711526873,0.06674856927813602,0.0366401852805608
3,3. E_max promedio por curva,linf_medio,persistencia,train,0.00892623401470804,0.3276778977234291,0.05687178291989286
3,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),test,0.017511306496878376,0.2320345137331743,0.1083209386292597
3,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),train,0.009700946464323956,1.5430604912986174,0.12984966524066466
3,4. E_max peor de la ventana,linf_max,FAR,test,0.023055637594021405,0.3471592880454898,0.12476591893524583
3,4. E_max peor de la ventana,linf_max,FAR,train,0.01784408449868624,2.018832917721759,0.1859653958961025
3,4. E_max peor de la ventana,linf_max,GBT,test,0.02353740081214828,0.3505718621953938,0.13900111878284666
3,4. E_max peor de la ventana,linf_max,GBT,train,0.024004043924050866,1.3419640449348773,0.15257576111268
3,4. E_max peor de la ventana,linf_max,PSBPM-FD,test,0.025161177549225533,0.3475988405641577,0.12592634163164132
3,4. E_max peor de la ventana,linf_max,PSBPM-FD,train,0.02299632759429604,2.0093120857341753,0.18865943192656817
3,4. E_max peor de la ventana,linf_max,RF,test,0.022971873976982193,0.3423186290035073,0.14298710933926317
3,4. E_max peor de la ventana,linf_max,RF,train,0.019151210250971773,1.7731481486331473,0.19907603795041312
3,4. E_max peor de la ventana,linf_max,media,test,0.06621838156364901,0.3476923095862541,0.19925323618552446
3,4. E_max peor de la ventana,linf_max,media,train,0.06722993270358879,1.7883761468672141,0.3670496250780608
3,4. E_max peor de la ventana,linf_max,persistencia,test,0.0206202841817007,0.3540004570912827,0.12697315736943982
3,4. E_max peor de la ventana,linf_max,persistencia,train,0.01423918607004726,2.0279218321620536,0.19554139103958226
