metrica,bloque,columna,minimo,maximo,promedio,M
1. MAE  (L^1),train,mae_f,0.010481128593721712,0.1454729690222833,0.026581324498201938,1
1. MAE  (L^1),test,mae_f,0.010720621346946114,0.028221808580854147,0.014773393117826052,1
2. RMSE (L^2),train,rmse_f,0.013652910726190022,0.2294893240060121,0.038406994684098486,1
2. RMSE (L^2),test,rmse_f,0.013526619715017786,0.05361552076062959,0.020420091850505404,1
3. E_max promedio por curva,train,linf_medio,0.02410973896853516,0.3404794813629099,0.06697925468165283,1
3. E_max promedio por curva,test,linf_medio,0.02474552759884584,0.0691794381987426,0.043898808716540394,1
4. E_max peor de la ventana,train,linf_max,0.03160447397733346,1.9925776363070034,0.1993901993195851,1
4. E_max peor de la ventana,test,linf_max,0.03658608875560265,0.34384910155233883,0.12835606939287297,1
5. MPIW,train,mpiw,0.221794395543997,0.4189505287652349,0.28967034512040357,1
5. MPIW,test,mpiw,0.21972513729109575,0.2566326312466054,0.23667291425954007,1
6. PICP puntual,train,picp,0.5428571428571428,1.0,0.9665115226418435,1
6. PICP puntual,test,picp,0.9418367346938775,1.0,0.995228712174525,1
7. PICPB curva completa,train,picp_simultaneo,0.0,1.0,0.8429122468659597,1
7. PICPB curva completa,test,picp_simultaneo,0.85,1.0,0.9317241379310345,1
8. Winkler,train,winkler,0.22178572223141263,2.8735460956253798,0.41721625300121323,1
8. Winkler,test,winkler,0.22027510582294413,0.42820303675981125,0.2474688247906238,1
9. Winkler max promedio,train,winkler_max_medio,0.3064403642100945,7.225987103708756,0.9893608826328505,1
9. Winkler max promedio,test,winkler_max_medio,0.3034568124290307,0.9424685454239226,0.4378944860451344,1
10. Winkler max peor ventana,train,winkler_max_glob,0.35755112162650127,62.324376391793635,4.411597593406201,1
10. Winkler max peor ventana,test,winkler_max_glob,0.3705897102021244,9.438284439913136,1.8973287855891174,1
1. MAE  (L^1),train,mae_f,0.009568543298842358,0.14277906333269677,0.02593863942858296,2
1. MAE  (L^1),test,mae_f,0.009748532806292247,0.026109058787873042,0.013465327764997885,2
2. RMSE (L^2),train,rmse_f,0.012299158437899495,0.23719890331713517,0.037406057192537916,2
2. RMSE (L^2),test,rmse_f,0.012334346201762209,0.053736098437683864,0.01949441984867143,2
3. E_max promedio por curva,train,linf_medio,0.022557729312578285,0.2872827329053048,0.0650787445501456,2
3. E_max promedio por curva,test,linf_medio,0.026450167454159557,0.06959196529183807,0.044386112890034114,2
4. E_max peor de la ventana,train,linf_max,0.03194715480758059,2.002362596940643,0.1954983208242282,2
4. E_max peor de la ventana,test,linf_max,0.04141827241193896,0.34271221663499196,0.12937290203206753,2
5. MPIW,train,mpiw,0.21630345004941523,0.5381305354234971,0.2992949159671225,2
5. MPIW,test,mpiw,0.21450182981425814,0.254409996891194,0.2311517449733338,2
6. PICP puntual,train,picp,0.7153061224489796,1.0,0.9764213882274221,2
6. PICP puntual,test,picp,0.960204081632653,1.0,0.996589256392212,2
7. PICPB curva completa,train,picp_simultaneo,0.05,1.0,0.8627290260366443,2
7. PICPB curva completa,test,picp_simultaneo,0.8,1.0,0.9317241379310345,2
8. Winkler,train,winkler,0.21664446540741134,1.9052343751860268,0.3817128300104417,2
8. Winkler,test,winkler,0.21465491722935215,0.3854508402898208,0.2387849501050669,2
9. Winkler max promedio,train,winkler_max_medio,0.2863857245198798,6.532705468994533,0.8352276697353472,2
9. Winkler max promedio,test,winkler_max_medio,0.2839885010205539,0.8784915290811547,0.3960238211822275,2
10. Winkler max peor ventana,train,winkler_max_glob,0.3144887629245654,69.66877835224138,4.0601335969489165,2
10. Winkler max peor ventana,test,winkler_max_glob,0.3140686324289561,9.32446696034333,1.7827494574374743,2
1. MAE  (L^1),train,mae_f,0.006315547067526343,0.11077285468060852,0.02093530153950567,3
1. MAE  (L^1),test,mae_f,0.005616509541092781,0.02246331160797111,0.010321943427254728,3
2. RMSE (L^2),train,rmse_f,0.008253349141873976,0.25372829142297126,0.032780086217454416,3
2. RMSE (L^2),test,rmse_f,0.006901438793901842,0.05207207710401075,0.016336595526451267,3
3. E_max promedio por curva,train,linf_medio,0.018286696755426796,0.2718705412219958,0.05764169252316331,3
3. E_max promedio por curva,test,linf_medio,0.014890170248901768,0.06591705095235992,0.03709765609116428,3
4. E_max peor de la ventana,train,linf_max,0.027254599064414742,2.010613443631737,0.1896240129675548,3
4. E_max peor de la ventana,test,linf_max,0.026674633772031386,0.34926458469588817,0.12576736622457863,3
5. MPIW,train,mpiw,0.1717099760912871,0.40402623474792115,0.23442824279425717,3
5. MPIW,test,mpiw,0.17120289239891553,0.20769795520242335,0.18439500941597137,3
6. PICP puntual,train,picp,0.7142857142857143,1.0,0.9772725483636077,3
6. PICP puntual,test,picp,0.9459183673469388,1.0,0.9944311517710531,3
7. PICPB curva completa,train,picp_simultaneo,0.3,1.0,0.8428158148505303,3
7. PICPB curva completa,test,picp_simultaneo,0.6,1.0,0.8949425287356321,3
8. Winkler,train,winkler,0.17271365849588782,1.615661335545545,0.31516816796064184,3
8. Winkler,test,winkler,0.1718957324118649,0.4060309799340297,0.19650411751930158,3
9. Winkler max promedio,train,winkler_max_medio,0.2200621262991079,5.901296241644362,0.7502188470544181,3
9. Winkler max promedio,test,winkler_max_medio,0.21370523346246512,0.9046065258114071,0.37912257528137266,3
10. Winkler max peor ventana,train,winkler_max_glob,0.26037227985963995,74.63584005403052,4.386123938093888,3
10. Winkler max peor ventana,test,winkler_max_glob,0.2532661368553005,10.375328784266426,1.921931420868768,3
