M,metrica,bloque,banda,razon_vs_mejor
2,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1751867668923321
2,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.1442112973031582
2,7. PICPB curva completa,test,FAR (IC del modelo AR),1.6331775700934588
2,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4945482866043618
2,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.0046728971962617
2,8. Winkler,train,FAR (IC del modelo AR),1.024105337830083
2,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1952875692624723
2,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.4893963090247206
2,8. Winkler,test,FAR (IC del modelo AR),1.0150126284609513
2,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.148390328005341
2,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.2093145051466283
2,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0930994059021828
2,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1432629575308921
2,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.1582028557057384
2,9. Winkler max promedio,test,FAR (IC del modelo AR),1.120505875862936
2,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1593677680582022
2,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.018713087904343
2,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.4330116682598215
2,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2100419764187378
2,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.4606019070002347
2,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.350080667388631
2,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1483090384684203
2,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.7439560696208696
3,5. MPIW,train,FAR (IC del modelo AR),1.0088706939081615
3,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0807747176391524
3,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.2555788312677019
3,5. MPIW,test,FAR (IC del modelo AR),1.032414424847649
3,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1059964525075983
3,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.011547747450225
3,6. PICP puntual,train,FAR (IC del modelo AR),1.2064099588425545
3,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1855544908430078
3,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),1.191396082238344
3,6. PICP puntual,test,FAR (IC del modelo AR),1.7322840714253487
3,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1140364288642666
3,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),1.1202438770148146
3,7. PICPB curva completa,train,FAR (IC del modelo AR),1.1506199388703051
3,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1127149652039843
3,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.234227022367579
3,7. PICPB curva completa,test,FAR (IC del modelo AR),1.1437956204379565
3,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0407542579075428
3,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.1559610705596108
3,8. Winkler,train,FAR (IC del modelo AR),1.0424983870644682
3,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1035135083738485
3,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.1944404319416226
3,8. Winkler,test,FAR (IC del modelo AR),1.0450519080645047
3,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0956923994000374
3,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0128988451682412
3,9. Winkler max promedio,train,FAR (IC del modelo AR),1.138316112657449
3,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1632154640480776
3,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.044593428929834
3,9. Winkler max promedio,test,FAR (IC del modelo AR),1.2330760989103997
3,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.26820631027624
3,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.0147387289614973
3,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.1911431427804067
3,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1276443789624382
3,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.4160812735602106
3,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.247912675780725
3,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.157144788546614
3,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.6869647589049748
