bloque,M,p_covariables,var_explicada,RMSE_scores,R2_scores,CRPS,Cob_scores,Ancho_scores,PIT_ks_max,MISE,MISE_truncamiento,razon_MISE_piso,RMSE_f,energy,Cob_puntual,ancho_funcional
test,2,2,0.9853224479101577,1.1777379232659806,0.16566388506745294,0.6975005243659264,0.8458333333333334,3.6725202100537717,0.2440222222222222,3.628895591171779,0.062221756757997654,58.32197257441369,1.9049660341254853,10.533464501459646,0.8073333333333333,5.287187244423303
train,2,2,0.9853224479101577,0.9226420721140713,0.14555564085481443,0.5168330683392621,0.9551971326164874,3.6450625352294432,0.03274193548387094,1.7885638128439945,0.036887011600471246,48.48763115364826,1.337371979983129,6.9199067241604535,0.9503942652329749,5.221371117233178
