grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,1217,FAR (IC del modelo AR),0.005168282621288883,0.18797429091120163,1.0,1.0
mejores,1217,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.005168282621288883,0.22449220716924523,1.0,1.0
mejores,1217,PSBPM-FD (predictiva bayesiana),0.005168282621288883,0.24930711181796328,1.0,1.0
mejores,1089,FAR (IC del modelo AR),0.0057198825367701985,0.18797429091120163,1.0,1.0
mejores,1089,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0057198825367701985,0.22449220716924523,1.0,1.0
mejores,1089,PSBPM-FD (predictiva bayesiana),0.0057198825367701985,0.26092996402662627,1.0,1.0
mejores,1216,FAR (IC del modelo AR),0.005820802549749317,0.18797429091120163,1.0,1.0
mejores,1216,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.005820802549749317,0.22449220716924523,1.0,1.0
mejores,1216,PSBPM-FD (predictiva bayesiana),0.005820802549749317,0.21991761728208892,1.0,1.0
mejores,1385,FAR (IC del modelo AR),0.006606258095509935,0.18797429091120163,1.0,1.0
mejores,1385,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.006606258095509935,0.22449220716924523,1.0,1.0
mejores,1385,PSBPM-FD (predictiva bayesiana),0.006606258095509935,0.23261913839651613,1.0,1.0
mejores,1221,FAR (IC del modelo AR),0.006810330014867333,0.18797429091120163,1.0,1.0
mejores,1221,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.006810330014867333,0.22449220716924523,1.0,1.0
mejores,1221,PSBPM-FD (predictiva bayesiana),0.006810330014867333,0.253470064425955,1.0,1.0
peores,1138,FAR (IC del modelo AR),0.19846599334925386,0.18797429091120163,0.3673469387755102,0.0
peores,1138,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.19846599334925386,0.22449220716924523,0.42857142857142855,0.0
peores,1138,PSBPM-FD (predictiva bayesiana),0.19846599334925386,0.26075147366037177,0.42857142857142855,0.0
peores,1139,FAR (IC del modelo AR),0.09005325108001322,0.18797429091120163,0.1836734693877551,0.0
peores,1139,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.09005325108001322,0.22449220716924523,0.6938775510204082,0.0
peores,1139,PSBPM-FD (predictiva bayesiana),0.09005325108001322,0.18147564420894702,0.42857142857142855,0.0
peores,1395,FAR (IC del modelo AR),0.08064602902728678,0.18797429091120163,0.8775510204081632,0.0
peores,1395,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.08064602902728678,0.22449220716924523,0.7959183673469388,0.0
peores,1395,PSBPM-FD (predictiva bayesiana),0.08064602902728678,0.24116935413710924,0.8163265306122449,0.0
peores,1394,FAR (IC del modelo AR),0.067341668348713,0.18797429091120163,0.8979591836734694,0.0
peores,1394,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.067341668348713,0.22449220716924523,0.9387755102040817,0.0
peores,1394,PSBPM-FD (predictiva bayesiana),0.067341668348713,0.28263925654547556,0.9387755102040817,0.0
peores,1235,FAR (IC del modelo AR),0.0537579911737526,0.18797429091120163,1.0,1.0
peores,1235,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0537579911737526,0.22449220716924523,1.0,1.0
peores,1235,PSBPM-FD (predictiva bayesiana),0.0537579911737526,0.2811093318219088,1.0,1.0
