componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1890.1038372773348,1945.0519186386673,0.2664732267129317,0.999816436642477,True
1,p_j,fpc_1_lag1,2,2000,37.049347728841944,77.10618234943955,0.4839046057803666,1.2728468623059621,False
