componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1413.0628659961394,1653.59650623466,1.4836611119206122,1.0041790846278102,True
1,beta_j,fpc_1_lag2,2,2000,1714.504508842761,1857.2522544213805,1.7068909569101507,0.9997528109495698,True
1,beta_j,fpc_1_lag3,2,2000,1711.747882839143,1855.8739414195716,1.5144632273990117,1.0005307062313022,True
1,beta_j,fpc_1_lag4,2,2000,1833.0993190919894,1916.5496595459947,0.2760128533157203,0.9997648882047728,True
1,p_j,fpc_1_lag1,2,2000,197.937155218219,283.52873792769043,2.096693717287092,1.349874644774832,False
1,p_j,fpc_1_lag2,2,2000,11.21425696495284,147.9337443776838,10.460489150289229,1.0429446214914573,False
1,p_j,fpc_1_lag3,2,2000,14.660814496034718,126.2556641537262,2.027282125933446,1.321765101079707,False
1,p_j,fpc_1_lag4,2,2000,333.15754893458364,333.48148756934216,1.1730392916118142,0.9998832652911249,True
2,beta_j,fpc_2_lag1,2,2000,742.1319261728786,1019.6689520865015,1.9810432354111096,1.014809471615655,True
2,beta_j,fpc_2_lag2,2,2000,1660.2160512696285,1830.108025634814,1.1312863241304238,1.000051223993468,True
2,beta_j,fpc_2_lag3,2,2000,1611.6383000327983,1805.8191500163991,1.1823625844015748,0.999905934665804,True
2,beta_j,fpc_2_lag4,2,2000,1276.3623181219361,1638.1811590609682,0.36633304209881773,1.0002142764131323,True
2,p_j,fpc_2_lag1,2,2000,443.34001476667873,480.7034123292369,0.15995232365948783,0.9999209886156076,True
2,p_j,fpc_2_lag2,2,2000,270.1765311020797,281.72382756756974,1.3595192465051653,1.0001166046401069,True
2,p_j,fpc_2_lag3,2,2000,239.93767770420027,277.88160991652404,2.7298844960428252,1.0067825221666955,False
2,p_j,fpc_2_lag4,2,2000,9.240111687005108,127.20664859122432,2.979056191384182,1.2322105324293093,False
3,beta_j,fpc_3_lag1,2,2000,1773.0830936852549,1886.5415468426274,0.5972637425496686,0.9998294165435175,True
3,beta_j,fpc_3_lag2,2,2000,1994.88674353102,1997.4433717655102,1.669213235028433,0.9999271677869949,True
3,beta_j,fpc_3_lag3,2,2000,1705.5250190955633,1754.422439204855,1.5246371682978046,0.9997701292981066,True
3,beta_j,fpc_3_lag4,2,2000,1645.787564725749,1822.8937823628744,1.9385182976031419,0.9997502057326902,True
3,p_j,fpc_3_lag1,2,2000,16.940261559087595,143.46552495804744,7.521780963701546,1.0286929820295705,False
3,p_j,fpc_3_lag2,2,2000,146.73132792116036,188.8607549816108,1.8223474056272584,1.0003222080078031,True
3,p_j,fpc_3_lag3,2,2000,221.26885813913026,256.8277472614063,0.8284620249567938,1.0026392191800004,True
3,p_j,fpc_3_lag4,2,2000,9.865805381784265,16.578070294913015,9.657627760311813,1.002839158245302,False
