modelo,MISE_test,MISE_train,salto
(truncamiento FPCA),9.645796512974182e-05,0.00010462981387386484,0.9218975123670343
PSBPM-FD,0.0002775852340936104,0.0004119804616186132,0.6737825211492242
VAR,0.000278859389585174,0.0004044812565490265,0.6894247510116058
FAR1,0.0002804159875994766,0.000404591008709994,0.6930850700156697
persistencia,0.0003668376762791521,0.0005675402958186832,0.6463641066225697
GBT,0.0008416542324188884,0.00016024020075087968,5.252453681878379
RF,0.004724822391278865,0.0005073805921476087,9.312185890437657
media,0.024771785114592774,0.006839843694172804,3.621688772756176
