-8.840479174997936673e-02,-1.271986474757317298e-01,3.084321975461062904e-01,-6.338005019808726215e-02
-1.236041868503930802e-01,-1.149658225785197413e-01,3.112515027610074925e-01,-2.992399667019646214e-02
-4.488139230096866994e-01,1.137493649914640970e-01,3.972530635422359402e-01,-1.659428209505396934e-01
-1.966039997439351372e-01,-3.935931420013541460e-01,2.303673423944723186e-01,-1.766971213082083325e-01
7.372396105212747353e-02,-4.229900251761462004e-01,1.472351220147150863e-01,-1.811580769316151751e-01
6.948484590640791048e-01,1.358755305703535365e-01,7.054053843130771162e-03,4.638798465846303426e-02
7.720138760360704122e-01,-1.037203812554791660e-01,3.493671266492877348e-02,-4.080821982510044604e-02
1.217926612870760872e+00,-4.018098997023165919e-02,1.338901219419433297e-02,5.178966668032645299e-02
1.501625765397924805e+00,7.761345112992121265e-02,8.224964371158684229e-02,5.180685798478050497e-02
1.533228334697481543e+00,1.398532081601360499e-01,1.017839190305557667e-01,8.895023857095121778e-02
1.085243210203068243e+00,1.524307438234357437e-01,7.905046301571452827e-02,1.150400819514577483e-01
8.311806027812567166e-01,-1.016531969515069647e-02,9.057858869940980939e-02,4.968451895027445851e-03
7.286248887945151465e-01,1.481475170743824267e-02,1.218893462530204336e-01,4.044941915607832422e-02
5.893845027704101014e-01,1.764023143148077573e-03,9.558473367749802108e-02,5.917080569568490371e-03
1.155760307415888977e-01,-6.145119599433662705e-02,3.333399062335359320e-01,-1.870108763812649731e-03
2.205812072791960010e-01,-2.600434230868129415e-01,2.300809926241953463e-01,-1.343721559078833450e-01
2.062015636157824572e-01,-2.244912232055020496e-01,2.085682793340447039e-01,-9.380009518840091987e-02
-2.507503726841917580e-01,-1.858044972998493249e-01,3.452272751827072939e-01,-6.832907398256331255e-02
-3.692537615860506106e-01,-4.017032342356762209e-01,2.116351064811314575e-01,-1.574956046670802357e-01
1.339153824059265419e-01,-3.639941400902440422e-02,-6.528375045357756937e-03,1.728465402987600444e-02
-1.582336374540598556e-01,-1.291704297446604754e-01,1.337878265823921886e-01,3.069542590759011345e-03
-3.398708044044551624e-01,-2.356151469332432857e-01,-3.441068489246153217e-02,7.467405390556416944e-02
-2.397438064998122509e-01,-3.349155622565570117e-02,2.685047524526045226e-01,1.416707590379380488e-02
-5.696339790542488402e-01,-1.115073676408878112e-01,4.026372445021639823e-01,-1.509414893485725925e-02
-3.338363536121876640e-01,-2.924862987947454140e-01,2.239892659390351204e-01,-1.271593640095150801e-01
-1.381766849701840660e-01,-2.135894227846590054e-01,1.712452106121199469e-01,-9.488175520699983212e-02
-2.796852680130323399e-01,-3.718748061157086116e-01,-2.329339442076934497e-02,-5.995928355717073527e-02
3.696519302656551820e-01,-6.537325707885396908e-02,-5.826240472490140654e-02,-3.023132771741282240e-02
7.555321810703017338e-01,-2.765622291120026569e-02,-5.203551920530247177e-02,8.848163487024595167e-03
1.009731958600635027e+00,5.537742877930196261e-02,-2.085649366993969425e-02,-2.247028625693959017e-02
1.121912041584820940e+00,3.423126996543304768e-02,3.681366859785614037e-02,6.845920029214484781e-02
1.110283321736692308e+00,3.943419026324426757e-02,5.737263032633066473e-02,7.594615190533784976e-02
1.039239847223561108e+00,3.655122618508546695e-02,3.467996865087123737e-02,5.949130458716334752e-02
1.045641799490933499e+00,3.327469474990274456e-02,-1.806661582430493448e-02,4.180392629147199057e-02
9.376925218724538880e-01,-3.543656462794870371e-02,2.945229671795035128e-02,5.984668945531169265e-02
1.092091390074998447e+00,-3.613711519898935021e-02,2.407483295348315094e-02,4.206952527632227407e-02
1.301211318805361117e+00,1.063405819934347962e-01,6.079308922642157748e-02,1.130849277356314186e-01
1.336591382366117520e+00,6.263227910717249214e-02,2.661435184176338259e-02,9.685441057596695658e-02
1.298609034936055284e+00,9.344731905970120323e-02,6.683047053741672516e-02,2.371856235650411995e-02
1.072491522427831079e+00,1.150830118021627449e-02,7.173649670890334951e-02,9.638594667891071943e-02
9.449462559556006669e-01,-4.626166962717043890e-02,5.301718285575916095e-02,6.942580041785730016e-02
8.616580748692042047e-01,-2.235762321389624802e-02,-1.674445036687705404e-02,1.384762676910162860e-01
8.999965539729983810e-01,2.627805063763342681e-03,5.377625796740796021e-02,8.819731516273477019e-04
9.202741371076689214e-01,-3.572556889212950837e-02,4.148925322420670553e-02,4.624273647588869607e-02
9.999033964701696808e-01,-5.275235343396135826e-03,5.782233023529805005e-02,7.370438246503283053e-02
8.953945734242440002e-01,1.206777883167067279e-02,6.421040990807576343e-02,7.556433692561220772e-02
9.190301627814937424e-01,-4.978827541398590101e-02,3.790762184975656618e-02,4.698927702618038021e-02
