M,p_covariables,var_explicada,MISE,MISE_truncamiento,razon_MISE_piso,RMSE_scores,CRPS,energy,Cob_puntual,PIT_ks_max,salto_T0_w20,degradacion_rmse
1,1,0.9173321731547779,3.230493609483242,0.26954010399078165,11.985205769579009,1.1152148233329837,0.5797443076404725,8.87144852228215,0.9092222222222223,0.0884666666666667,1.2238249619349604,1.1212478665660395
2,2,0.9893762323212615,2.7831148843852476,0.03699383717163554,75.23185203721333,1.0648745187032722,0.5733670620227443,7.984668692355201,0.9404444444444444,0.07917777777777779,1.2136588303373461,1.109541860650928
