5.417106449531591039e+00
5.376233539071395562e+00
5.352101034900080379e+00
5.507685485015806570e+00
5.605164225519035703e+00
5.801309304108633214e+00
5.847126432691869269e+00
6.045631964130607550e+00
6.225101290233258311e+00
6.064771594392588838e+00
6.211598292366576679e+00
6.327137193609690513e+00
6.464056025551361273e+00
6.659924018395249945e+00
6.668779076352979729e+00
6.769490813008238739e+00
6.920519093115233389e+00
7.127747323096309984e+00
7.276356398365477318e+00
7.356284277842428665e+00
7.505055064500307793e+00
