fpc_2,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_1_lag2,fpc_2_lag2,fpc_3_lag2
-0.1481980941416561,-0.9695498879480527,-2.0128645168075012,2.1997071532710257,-0.8029047831675188,-0.14007616818903332,0.2328232493493758
0.10013642129755858,-1.1761099922043239,-0.1481980941416561,-0.6229094741251798,-0.9695498879480527,-2.0128645168075012,2.1997071532710257
-2.5161447529271483,-0.6531543953003646,0.10013642129755858,-1.2703601758247283,-1.1761099922043239,-0.1481980941416561,-0.6229094741251798
0.2748723561728514,-0.7701770988763446,-2.5161447529271483,-0.6222391524505905,-0.6531543953003646,0.10013642129755858,-1.2703601758247283
-0.5261975328825163,-0.6690553167811925,0.2748723561728514,-1.1356439296273972,-0.7701770988763446,-2.5161447529271483,-0.6222391524505905
-0.6801127775369139,-0.35701962495974493,-0.5261975328825163,-0.8935562840977855,-0.6690553167811925,0.2748723561728514,-1.1356439296273972
-1.06948197648962,1.8999747687271595,-0.6801127775369139,-0.015501723166648683,-0.35701962495974493,-0.5261975328825163,-0.8935562840977855
-0.8004097586815418,1.1973964165975306,-1.06948197648962,-0.591144771120522,1.8999747687271595,-0.6801127775369139,-0.015501723166648683
2.354064772481055,1.4951558555888518,-0.8004097586815418,1.7139448040842862,1.1973964165975306,-1.06948197648962,-0.591144771120522
-0.5512952201231011,1.380259596970761,2.354064772481055,-0.8398391192582617,1.4951558555888518,-0.8004097586815418,1.7139448040842862
-0.39238601974350673,1.336244155484703,-0.5512952201231011,-0.5150997355402721,1.380259596970761,2.354064772481055,-0.8398391192582617
-1.198232826007106,1.0170738125365844,-0.39238601974350673,1.1279788667280513,1.336244155484703,-0.5512952201231011,-0.5150997355402721
0.08957541681674451,-0.5875772081172143,-1.198232826007106,1.959088312518615,1.0170738125365844,-0.39238601974350673,1.1279788667280513
0.7441777561762485,-0.766109137537933,0.08957541681674451,0.30478224411576793,-0.5875772081172143,-1.198232826007106,1.959088312518615
1.5697501458217427,1.0664825736338297,0.7441777561762485,-0.4228584946120319,-0.766109137537933,0.08957541681674451,0.30478224411576793
1.1807367331327276,0.8914390932792677,1.5697501458217427,0.006966268344409523,1.0664825736338297,0.7441777561762485,-0.4228584946120319
0.7541688647032407,-0.519604882531177,1.1807367331327276,1.3581901590716439,0.8914390932792677,1.5697501458217427,0.006966268344409523
-1.6936233307677937,1.4991393675308147,0.7541688647032407,-1.0560825607718396,-0.519604882531177,1.1807367331327276,1.3581901590716439
-0.522726122382797,0.9525345016572588,-1.6936233307677937,0.8860759782286417,1.4991393675308147,0.7541688647032407,-1.0560825607718396
-0.9475607557861315,-0.8634387129395582,-0.522726122382797,0.6137910746565335,0.9525345016572588,-1.6936233307677937,0.8860759782286417
0.37217359573934533,-0.18153099805885978,-0.9475607557861315,0.6661156716173808,-0.8634387129395582,-0.522726122382797,0.6137910746565335
