objetivo,metrica,bloque,columna,minimo,maximo,promedio
curva_suavizada,1. MAE  (L^1),train,mae_f,0.2112621616459437,0.39427576069436193,0.2641083533579117
curva_suavizada,1. MAE  (L^1),test,mae_f,0.21826229914716988,0.27475112112611894,0.24748508368975314
curva_suavizada,2. RMSE (L^2),train,rmse_f,0.26512471102315077,0.7026232042369522,0.3407029133954762
curva_suavizada,2. RMSE (L^2),test,rmse_f,0.27703765895605764,0.34219961158522894,0.3153305063928638
curva_suavizada,3. E_max promedio por curva,train,linf_medio,0.5491661391740139,0.8828067722488383,0.6597683248054766
curva_suavizada,3. E_max promedio por curva,test,linf_medio,0.5656425398547313,0.7305992456937016,0.652238276487995
curva_suavizada,4. E_max peor de la ventana,train,linf_max,0.9093321336036517,4.760017501377421,1.3545585479038682
curva_suavizada,4. E_max peor de la ventana,test,linf_max,0.9978873918010878,1.3052300171454922,1.165303538303358
curva_suavizada,5. MPIW,train,mpiw,1.2616032916577113,1.284151248292267,1.2709792015050394
curva_suavizada,5. MPIW,test,mpiw,1.2620975298278363,1.2769999809299128,1.269717168681291
curva_suavizada,6. PICP puntual,train,picp,0.8937777777777778,0.9888888888888889,0.953551890721306
curva_suavizada,6. PICP puntual,test,picp,0.9342222222222222,0.9826666666666667,0.9545846658466582
curva_suavizada,7. PICPB curva completa,train,picp_simultaneo,0.43333333333333335,0.8666666666666667,0.6376811594202898
curva_suavizada,7. PICPB curva completa,test,picp_simultaneo,0.4666666666666667,0.8666666666666667,0.6517835178351782
curva_suavizada,8. Winkler,train,winkler,1.282658089855505,1.7412604343037188,1.4766079884312762
curva_suavizada,8. Winkler,test,winkler,1.3558474296231722,1.6773508490783935,1.4805261800217129
curva_suavizada,9. Winkler max promedio,train,winkler_max_medio,2.1307960428451644,5.6019447318222975,3.6718446054555476
curva_suavizada,9. Winkler max promedio,test,winkler_max_medio,2.7629513994998534,5.139327040734291,3.757025139649816
curva_suavizada,10. Winkler max peor ventana,train,winkler_max_glob,6.48060246772879,32.313405891032026,16.988063853324846
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,11.108804087463405,25.122063382733582,16.930331957086715
representacion_fpca,1. MAE  (L^1),train,mae_f,0.2112621616459437,0.3942757606943622,0.2641083533579119
representacion_fpca,1. MAE  (L^1),test,mae_f,0.21826229914716996,0.27475112112611905,0.24748508368975325
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.2651247110231509,0.7026232042369525,0.34070291339547626
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.27703765895605764,0.34219961158522905,0.31533050639286386
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.5491661391740138,0.8828067722488383,0.6597683248054765
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.5656425398547308,0.7305992456937015,0.6522382764879948
representacion_fpca,4. E_max peor de la ventana,train,linf_max,0.9093321336036503,4.760017501377421,1.3545585479038675
representacion_fpca,4. E_max peor de la ventana,test,linf_max,0.9978873918010873,1.3052300171454927,1.1653035383033572
representacion_fpca,5. MPIW,train,mpiw,1.2616032916577113,1.284151248292267,1.2709792015050394
representacion_fpca,5. MPIW,test,mpiw,1.2620975298278363,1.2769999809299128,1.269717168681291
representacion_fpca,6. PICP puntual,train,picp,0.8937777777777778,0.9888888888888889,0.953551890721306
representacion_fpca,6. PICP puntual,test,picp,0.9342222222222222,0.9826666666666667,0.9545846658466582
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.43333333333333335,0.8666666666666667,0.6376811594202898
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.4666666666666667,0.8666666666666667,0.6517835178351782
representacion_fpca,8. Winkler,train,winkler,1.2826580898555056,1.7412604343037208,1.4766079884312764
representacion_fpca,8. Winkler,test,winkler,1.3558474296231722,1.6773508490783935,1.4805261800217129
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.1307960428451675,5.601944731822308,3.6718446054555476
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.7629513994998542,5.139327040734289,3.7570251396498144
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,6.480602467728803,32.31340589103196,16.98806385332482
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,11.108804087463316,25.12206338273357,16.930331957086697
