bloque,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,FAR (IC del modelo AR),0.10305238158242411,0.9667867146858744,0.0016030723551392718,0.01678671468587445,0.07642386295682146,0.6901960784313725
test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.1038701788708017,0.9663865546218487,0.0016123667151136884,0.016386554621848792,0.08154274161552698,0.6941176470588235
test,PSBPM-FD (predictiva bayesiana),0.10168360962830723,0.9802320928371349,0.001245307703843568,0.030232092837134905,0.08431684791895688,0.7490196078431373
train,FAR (IC del modelo AR),0.12437970274750217,0.958668315811173,0.0011667679090114741,0.008668315811173,0.07642386295682146,0.632996632996633
train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.13700387709875514,0.9605579605579606,0.0011409069003065256,0.010557960557960655,0.08154274161552699,0.6447811447811448
train,PSBPM-FD (predictiva bayesiana),0.12883572514815927,0.9800041228612657,0.0008205270799532092,0.030004122861265747,0.09594528326988387,0.7222222222222222
