grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,843,FAR (IC del modelo AR),0.003242331599779711,0.07641812526407041,1.0,1.0
mejores,843,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.003242331599779711,0.08157911801589636,1.0,1.0
mejores,843,PSBPM-FD (predictiva bayesiana),0.003242331599779711,0.08297324788813688,1.0,1.0
mejores,807,FAR (IC del modelo AR),0.0032881575386367046,0.07641812526407042,1.0,1.0
mejores,807,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0032881575386367046,0.08157911801589637,1.0,1.0
mejores,807,PSBPM-FD (predictiva bayesiana),0.0032881575386367046,0.08397295523662957,1.0,1.0
mejores,830,FAR (IC del modelo AR),0.00332475624329061,0.07641812526407041,1.0,1.0
mejores,830,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.00332475624329061,0.08157911801589637,1.0,1.0
mejores,830,PSBPM-FD (predictiva bayesiana),0.00332475624329061,0.08887923250392991,1.0,1.0
mejores,799,FAR (IC del modelo AR),0.003360684152142542,0.07641812526407042,1.0,1.0
mejores,799,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.003360684152142542,0.08157911801589637,1.0,1.0
mejores,799,PSBPM-FD (predictiva bayesiana),0.003360684152142542,0.09177083141949711,1.0,1.0
mejores,798,FAR (IC del modelo AR),0.003362120967962531,0.07641812526407041,1.0,1.0
mejores,798,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.003362120967962531,0.08157911801589637,1.0,1.0
mejores,798,PSBPM-FD (predictiva bayesiana),0.003362120967962531,0.08592446604553534,1.0,1.0
peores,753,FAR (IC del modelo AR),0.0726150585811845,0.07641812526407042,0.7551020408163265,0.0
peores,753,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0726150585811845,0.08157911801589636,0.7551020408163265,0.0
peores,753,PSBPM-FD (predictiva bayesiana),0.0726150585811845,0.08201859678540911,0.7551020408163265,0.0
peores,748,FAR (IC del modelo AR),0.0579011213169432,0.07641812526407041,0.5714285714285714,0.0
peores,748,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0579011213169432,0.08157911801589636,0.5306122448979592,0.0
peores,748,PSBPM-FD (predictiva bayesiana),0.0579011213169432,0.08444452164124469,0.5714285714285714,0.0
peores,754,FAR (IC del modelo AR),0.03977902852418519,0.07641812526407042,0.24489795918367346,0.0
peores,754,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.03977902852418519,0.08157911801589637,0.5306122448979592,0.0
peores,754,PSBPM-FD (predictiva bayesiana),0.03977902852418519,0.14034469881836248,0.8979591836734694,0.0
peores,730,FAR (IC del modelo AR),0.03919554315203396,0.07641812526407041,0.6326530612244898,0.0
peores,730,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.03919554315203396,0.08157911801589637,0.6530612244897959,0.0
peores,730,PSBPM-FD (predictiva bayesiana),0.03919554315203396,0.08844961195575948,0.8775510204081632,0.0
peores,669,FAR (IC del modelo AR),0.034857493703628915,0.07641812526407042,1.0,1.0
peores,669,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.034857493703628915,0.08157911801589637,0.8367346938775511,0.0
peores,669,PSBPM-FD (predictiva bayesiana),0.034857493703628915,0.08738420204240449,0.8979591836734694,0.0
