M,metrica,bloque,banda,razon_vs_mejor
2,9. Winkler max promedio,test,FAR (IC del modelo AR),1.084970695326183
2,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0208387564558155
2,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),2.1196613356740306
2,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0815011906417198
2,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.04505454848096
2,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.2119075456027055
2,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.1159452506079826
2,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0323162230559493
2,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.2677155886347478
3,5. MPIW,train,FAR (IC del modelo AR),1.1401761552550964
3,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.238611569923566
3,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
3,5. MPIW,test,FAR (IC del modelo AR),1.13566974270674
3,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2337161029419796
3,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
3,6. PICP puntual,train,FAR (IC del modelo AR),2.7938807263435654
3,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.1347875909169973
3,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),20.970872513210686
3,6. PICP puntual,test,FAR (IC del modelo AR),2.140398145755243
3,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.9182570057915203
3,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),28.839608698234922
3,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0642630367514814
3,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.024391055166614
3,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.884594467471798
3,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0325996514150908
3,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0470975813993117
3,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),2.3597774461688976
3,8. Winkler,train,FAR (IC del modelo AR),1.0260054751699823
3,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0557110877595155
3,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.1380579612041466
3,8. Winkler,test,FAR (IC del modelo AR),1.0037520449267257
3,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0566149339628856
3,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.211659525283564
3,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0658196117168242
3,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.031420499254452
3,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.7465559597023534
3,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0848255451450566
3,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.021042071862145
3,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.8699255294454173
3,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0844593871496537
3,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0478855706961139
3,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.166045214007998
3,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.1203853837192075
3,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0356540424384726
3,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.2399422940142113
4,5. MPIW,train,FAR (IC del modelo AR),1.1106736273770434
4,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2065571047151558
4,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
4,5. MPIW,test,FAR (IC del modelo AR),1.1055979563941243
4,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2010432555206807
4,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
4,6. PICP puntual,train,FAR (IC del modelo AR),2.609755757010476
4,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.95164294791071
4,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),16.8344803131513
4,6. PICP puntual,test,FAR (IC del modelo AR),2.163920124174309
4,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.922808612371645
4,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),24.285152992044605
4,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0642630367514814
4,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.024391055166614
4,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.7232249109353113
4,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0325996514150908
4,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0470975813993117
4,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),2.303457375574673
4,8. Winkler,train,FAR (IC del modelo AR),1.0292397534770004
4,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.058890737008504
4,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.107688557980318
4,8. Winkler,test,FAR (IC del modelo AR),1.005093950692358
4,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0579668532335664
4,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.1710530248482858
4,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0657816121932338
4,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0314537059345774
4,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.6420091748990304
4,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0845328034210633
4,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.020947508304829
4,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.7554440576207408
4,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0851293185046507
4,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0484278940750573
4,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.1456814272981695
4,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.12633129012533
4,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0413147946338175
4,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.2180735850374944
5,5. MPIW,train,FAR (IC del modelo AR),1.0888754365233373
5,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1828769512455577
5,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
5,5. MPIW,test,FAR (IC del modelo AR),1.083373995599531
5,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1769005764930998
5,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
5,6. PICP puntual,train,FAR (IC del modelo AR),2.665268631341441
5,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.0018228272596286
5,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),14.35958541719546
5,6. PICP puntual,test,FAR (IC del modelo AR),2.349491979947273
5,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.0798605999070685
5,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),20.853342508652048
5,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0642630367514814
5,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.024391055166614
5,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.602250499292634
5,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0325996514150908
5,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0470975813993117
5,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),2.1823379167341055
5,8. Winkler,train,FAR (IC del modelo AR),1.0316421522049113
5,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0612041782097004
5,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0902586567964454
5,8. Winkler,test,FAR (IC del modelo AR),1.0058158890515143
5,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0586962556820276
5,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.149177282676836
5,9. Winkler max promedio,train,FAR (IC del modelo AR),1.065773619962822
5,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0314584219741463
5,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.579023778422158
5,9. Winkler max promedio,test,FAR (IC del modelo AR),1.084531013662559
5,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0209484892669467
5,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.6844902119549174
5,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0861107165999144
5,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0492807758729892
5,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.1278635682456124
5,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.131199115366427
5,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0460712630248126
5,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.2099058185057834
6,5. MPIW,train,FAR (IC del modelo AR),1.0721571274544959
6,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.164711481358059
6,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
6,5. MPIW,test,FAR (IC del modelo AR),1.066747232783573
6,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1588345755624303
6,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
6,6. PICP puntual,train,FAR (IC del modelo AR),2.6867734320327123
6,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.014040602573702
6,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),12.13713157480415
6,6. PICP puntual,test,FAR (IC del modelo AR),2.833352204283374
6,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.513873775284978
6,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),19.176805400742367
6,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0642630367514814
6,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.024391055166614
6,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.427047871145349
6,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0325996514150908
6,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0470975813993117
6,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),2.1365509532663185
6,8. Winkler,train,FAR (IC del modelo AR),1.034497459458548
6,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0639501128732358
6,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0769589212318178
6,8. Winkler,test,FAR (IC del modelo AR),1.0068763883932874
6,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0597730445559617
6,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.1314756513418613
6,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0658446619876307
6,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0313989366758807
6,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.5118320831896648
6,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0845162367623993
6,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0209498203379261
6,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.6170471413235705
6,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0880663407612727
6,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.05094659475165
6,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.1122850051491164
6,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.1340680275758
6,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0486990280687305
6,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.193789329494894
7,5. MPIW,train,FAR (IC del modelo AR),1.0576833191495767
7,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1489501910681732
7,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
7,5. MPIW,test,FAR (IC del modelo AR),1.0525074060819122
7,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1433276515042263
7,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
7,6. PICP puntual,train,FAR (IC del modelo AR),3.1007415842816073
7,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.2729997264449278
7,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),11.041534111135753
7,6. PICP puntual,test,FAR (IC del modelo AR),3.509207243020918
7,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.200270331528782
7,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),16.35621524935694
7,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0676142841964653
7,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.021315971899568
7,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.31814079853339
7,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0334951986613514
7,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0423381002740792
7,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),2.105688590972618
7,8. Winkler,train,FAR (IC del modelo AR),1.036595637630374
7,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0658788202879184
7,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0681069121439974
7,8. Winkler,test,FAR (IC del modelo AR),1.007791202875212
7,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0606300231263057
7,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.1187327563319636
7,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0659559622010986
7,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0313971530283657
7,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.4693998565440276
7,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0845620971381804
7,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0209989484820687
7,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.5724494680291468
7,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0902978268079964
7,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0534562020746117
7,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.1060504657617234
7,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.136643154956671
7,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.051422866535375
7,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.1824845118143381
8,5. MPIW,train,FAR (IC del modelo AR),1.0443452415521812
8,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.134461038849316
8,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
8,5. MPIW,test,FAR (IC del modelo AR),1.0394513712186486
8,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1291448799761052
8,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
8,6. PICP puntual,train,FAR (IC del modelo AR),2.850720774267392
8,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.1162149755330963
8,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),9.713315147894255
8,6. PICP puntual,test,FAR (IC del modelo AR),4.963367088602435
8,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",5.413788850712966
8,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),14.93879455934362
8,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0676142841964653
8,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.021315971899568
8,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.161945037604647
8,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0334951986613514
8,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0423381002740792
8,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.9796328221795645
8,8. Winkler,train,FAR (IC del modelo AR),1.0383249771719048
8,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.067526261453076
8,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0605073940072003
8,8. Winkler,test,FAR (IC del modelo AR),1.0091179083616697
8,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0619482577303132
8,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.1089772533266427
8,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0659549608092453
8,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0314057459951436
8,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.42378774534882
8,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0845886672513967
8,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0209922772433258
8,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.5254299713074837
8,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0956513140591952
8,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0584307945738385
8,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.103173995873828
8,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.1340558528640667
8,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0490841664546806
8,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.1628437508495135
