M,metrica,columna,bloque,banda,pct_ventanas_ganadas,n_ventanas,criterio
2,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,670,menor es mejor
2,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),1.0,670,menor es mejor
2,5. MPIW,mpiw,test,FAR (IC del modelo AR),0.0,271,menor es mejor
2,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,271,menor es mejor
2,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),1.0,271,menor es mejor
2,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.3686567164179104,670,|valor - nominal|
2,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6119402985074627,670,|valor - nominal|
2,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.019402985074626865,670,|valor - nominal|
2,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.5608856088560885,271,|valor - nominal|
2,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.43911439114391143,271,|valor - nominal|
2,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.0,271,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.5791044776119403,670,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4208955223880597,670,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.0,670,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.6236162361623616,271,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3763837638376384,271,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.0,271,|valor - nominal|
2,8. Winkler,winkler,train,FAR (IC del modelo AR),0.5970149253731343,670,menor es mejor
2,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3537313432835821,670,menor es mejor
2,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.049253731343283584,670,menor es mejor
2,8. Winkler,winkler,test,FAR (IC del modelo AR),0.7675276752767528,271,menor es mejor
2,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.23247232472324722,271,menor es mejor
2,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.0,271,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.3701492537313433,670,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6298507462686567,670,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.0,670,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.3173431734317343,271,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6826568265682657,271,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.0,271,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.25970149253731345,670,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6567164179104478,670,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.08358208955223881,670,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.19557195571955718,271,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5608856088560885,271,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.24354243542435425,271,menor es mejor
3,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.0,670,menor es mejor
3,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,670,menor es mejor
3,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),1.0,670,menor es mejor
3,5. MPIW,mpiw,test,FAR (IC del modelo AR),0.0,271,menor es mejor
3,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,271,menor es mejor
3,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),1.0,271,menor es mejor
3,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.3492537313432836,670,|valor - nominal|
3,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6179104477611941,670,|valor - nominal|
3,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.03283582089552239,670,|valor - nominal|
3,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.5350553505535055,271,|valor - nominal|
3,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.44649446494464945,271,|valor - nominal|
3,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.01845018450184502,271,|valor - nominal|
3,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.5791044776119403,670,|valor - nominal|
3,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4208955223880597,670,|valor - nominal|
3,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.0,670,|valor - nominal|
3,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.6236162361623616,271,|valor - nominal|
3,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3763837638376384,271,|valor - nominal|
3,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.0,271,|valor - nominal|
3,8. Winkler,winkler,train,FAR (IC del modelo AR),0.5492537313432836,670,menor es mejor
3,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.31343283582089554,670,menor es mejor
3,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.1373134328358209,670,menor es mejor
3,8. Winkler,winkler,test,FAR (IC del modelo AR),0.7380073800738007,271,menor es mejor
3,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.22140221402214022,271,menor es mejor
3,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.04059040590405904,271,menor es mejor
3,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.3716417910447761,670,menor es mejor
3,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6283582089552239,670,menor es mejor
3,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.0,670,menor es mejor
3,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.3173431734317343,271,menor es mejor
3,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6826568265682657,271,menor es mejor
3,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.0,271,menor es mejor
3,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.26119402985074625,670,menor es mejor
3,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5925373134328358,670,menor es mejor
3,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.14626865671641792,670,menor es mejor
3,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.24354243542435425,271,menor es mejor
3,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5608856088560885,271,menor es mejor
3,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.19557195571955718,271,menor es mejor
4,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.0,670,menor es mejor
4,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,670,menor es mejor
4,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),1.0,670,menor es mejor
4,5. MPIW,mpiw,test,FAR (IC del modelo AR),0.0,271,menor es mejor
4,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,271,menor es mejor
4,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),1.0,271,menor es mejor
4,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.34626865671641793,670,|valor - nominal|
4,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6119402985074627,670,|valor - nominal|
4,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.041791044776119404,670,|valor - nominal|
4,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.5129151291512916,271,|valor - nominal|
4,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.42435424354243545,271,|valor - nominal|
4,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.06273062730627306,271,|valor - nominal|
4,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.5791044776119403,670,|valor - nominal|
4,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4208955223880597,670,|valor - nominal|
4,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.0,670,|valor - nominal|
4,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.6236162361623616,271,|valor - nominal|
4,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3763837638376384,271,|valor - nominal|
4,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.0,271,|valor - nominal|
4,8. Winkler,winkler,train,FAR (IC del modelo AR),0.5253731343283582,670,menor es mejor
4,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2955223880597015,670,menor es mejor
4,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.1791044776119403,670,menor es mejor
4,8. Winkler,winkler,test,FAR (IC del modelo AR),0.7158671586715867,271,menor es mejor
4,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2140221402214022,271,menor es mejor
4,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.07011070110701106,271,menor es mejor
4,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.3716417910447761,670,menor es mejor
4,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6283582089552239,670,menor es mejor
4,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.0,670,menor es mejor
4,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.3173431734317343,271,menor es mejor
4,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6826568265682657,271,menor es mejor
4,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.0,271,menor es mejor
4,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.26119402985074625,670,menor es mejor
4,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5835820895522388,670,menor es mejor
4,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.15522388059701492,670,menor es mejor
4,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.19557195571955718,271,menor es mejor
4,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5350553505535055,271,menor es mejor
4,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.2693726937269373,271,menor es mejor
5,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.0,670,menor es mejor
5,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,670,menor es mejor
5,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),1.0,670,menor es mejor
5,5. MPIW,mpiw,test,FAR (IC del modelo AR),0.0,271,menor es mejor
5,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,271,menor es mejor
5,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),1.0,271,menor es mejor
5,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.3373134328358209,670,|valor - nominal|
5,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6044776119402985,670,|valor - nominal|
5,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.058208955223880594,670,|valor - nominal|
5,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.5092250922509225,271,|valor - nominal|
5,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3874538745387454,271,|valor - nominal|
5,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.1033210332103321,271,|valor - nominal|
5,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.5791044776119403,670,|valor - nominal|
5,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4208955223880597,670,|valor - nominal|
5,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.0,670,|valor - nominal|
5,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.6236162361623616,271,|valor - nominal|
5,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3763837638376384,271,|valor - nominal|
5,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.0,271,|valor - nominal|
5,8. Winkler,winkler,train,FAR (IC del modelo AR),0.5149253731343284,670,menor es mejor
5,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2656716417910448,670,menor es mejor
5,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.21940298507462686,670,menor es mejor
5,8. Winkler,winkler,test,FAR (IC del modelo AR),0.6974169741697417,271,menor es mejor
5,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.21033210332103322,271,menor es mejor
5,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.09225092250922509,271,menor es mejor
5,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.3716417910447761,670,menor es mejor
5,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6283582089552239,670,menor es mejor
5,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.0,670,menor es mejor
5,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.3173431734317343,271,menor es mejor
5,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6826568265682657,271,menor es mejor
5,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.0,271,menor es mejor
5,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.26119402985074625,670,menor es mejor
5,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5552238805970149,670,menor es mejor
5,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.18358208955223881,670,menor es mejor
5,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.19557195571955718,271,menor es mejor
5,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5350553505535055,271,menor es mejor
5,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.2693726937269373,271,menor es mejor
6,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.0,670,menor es mejor
6,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,670,menor es mejor
6,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),1.0,670,menor es mejor
6,5. MPIW,mpiw,test,FAR (IC del modelo AR),0.0,271,menor es mejor
6,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,271,menor es mejor
6,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),1.0,271,menor es mejor
6,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.33880597014925373,670,|valor - nominal|
6,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5985074626865672,670,|valor - nominal|
6,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.0626865671641791,670,|valor - nominal|
6,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.5018450184501845,271,|valor - nominal|
6,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3800738007380074,271,|valor - nominal|
6,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.11808118081180811,271,|valor - nominal|
6,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.5791044776119403,670,|valor - nominal|
6,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4208955223880597,670,|valor - nominal|
6,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.0,670,|valor - nominal|
6,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.6236162361623616,271,|valor - nominal|
6,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3763837638376384,271,|valor - nominal|
6,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.0,271,|valor - nominal|
6,8. Winkler,winkler,train,FAR (IC del modelo AR),0.508955223880597,670,menor es mejor
6,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.24776119402985075,670,menor es mejor
6,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.24328358208955222,670,menor es mejor
6,8. Winkler,winkler,test,FAR (IC del modelo AR),0.6937269372693727,271,menor es mejor
6,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2029520295202952,271,menor es mejor
6,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.1033210332103321,271,menor es mejor
6,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.3716417910447761,670,menor es mejor
6,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6283582089552239,670,menor es mejor
6,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.0,670,menor es mejor
6,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.3173431734317343,271,menor es mejor
6,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6826568265682657,271,menor es mejor
6,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.0,271,menor es mejor
6,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.26119402985074625,670,menor es mejor
6,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5552238805970149,670,menor es mejor
6,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.18358208955223881,670,menor es mejor
6,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.14391143911439114,271,menor es mejor
6,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5350553505535055,271,menor es mejor
6,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.3210332103321033,271,menor es mejor
7,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.0,670,menor es mejor
7,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,670,menor es mejor
7,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),1.0,670,menor es mejor
7,5. MPIW,mpiw,test,FAR (IC del modelo AR),0.0,271,menor es mejor
7,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,271,menor es mejor
7,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),1.0,271,menor es mejor
7,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.32985074626865674,670,|valor - nominal|
7,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5970149253731343,670,|valor - nominal|
7,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.07313432835820896,670,|valor - nominal|
7,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.5166051660516605,271,|valor - nominal|
7,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.36162361623616235,271,|valor - nominal|
7,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.12177121771217712,271,|valor - nominal|
7,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.5477611940298508,670,|valor - nominal|
7,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.45223880597014926,670,|valor - nominal|
7,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.0,670,|valor - nominal|
7,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.6199261992619927,271,|valor - nominal|
7,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3800738007380074,271,|valor - nominal|
7,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.0,271,|valor - nominal|
7,8. Winkler,winkler,train,FAR (IC del modelo AR),0.5029850746268657,670,menor es mejor
7,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2253731343283582,670,menor es mejor
7,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.2716417910447761,670,menor es mejor
7,8. Winkler,winkler,test,FAR (IC del modelo AR),0.6863468634686347,271,menor es mejor
7,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.14022140221402213,271,menor es mejor
7,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.17343173431734318,271,menor es mejor
7,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.3716417910447761,670,menor es mejor
7,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6283582089552239,670,menor es mejor
7,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.0,670,menor es mejor
