M,metrica,columna,banda,bloque,minimo,maximo,promedio
1,5. MPIW,mpiw,FAR (IC del modelo AR),test,4.911135473551196,4.911135473551196,4.911135473551196
1,5. MPIW,mpiw,FAR (IC del modelo AR),train,4.911135473551196,4.911135473551196,4.911135473551196
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,5.335752475299742,5.335752475299743,5.335752475299743
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,5.335752475299742,5.335752475299743,5.335752475299742
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,3.2485801430278354,3.592995117664337,3.4158649260664435
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,3.198426974773407,3.5577005265023973,3.3814788394983335
1,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.9075555555555556,0.9884444444444445,0.9434751947519475
1,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.8591111111111112,0.992,0.9335854063018243
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.9071111111111111,0.988,0.9463173431734317
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.8835555555555555,0.9946666666666667,0.93747728026534
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.6168888888888889,0.6822222222222222,0.650650266502665
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.6004444444444444,0.6826666666666666,0.6428842454394693
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.0,0.8333333333333334,0.4166051660516605
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.03333333333333333,0.9333333333333333,0.4486567164179105
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.03333333333333333,0.8333333333333334,0.4151291512915129
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.06666666666666667,0.9333333333333333,0.4597014925373134
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.0,0.0,0.0
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.0,0.0,0.0
1,8. Winkler,winkler,FAR (IC del modelo AR),test,5.129872146641885,7.614633014356635,6.358157591722447
1,8. Winkler,winkler,FAR (IC del modelo AR),train,5.079712258263391,9.488383604672945,6.7631078795159185
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,5.525870964717153,7.905336681271277,6.685978182524844
