M,metrica,columna,bloque,modelo,pct_ventanas_ganadas,n_ventanas
1,1. MAE  (L^1),mae_f,train,FAR,0.573134328358209,670
1,1. MAE  (L^1),mae_f,train,RF,0.20746268656716418,670
1,1. MAE  (L^1),mae_f,train,GBT,0.21940298507462686,670
1,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,670
1,1. MAE  (L^1),mae_f,test,FAR,0.7859778597785978,271
1,1. MAE  (L^1),mae_f,test,RF,0.16974169741697417,271
1,1. MAE  (L^1),mae_f,test,GBT,0.04428044280442804,271
1,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.0,271
1,2. RMSE (L^2),rmse_f,train,FAR,0.46567164179104475,670
1,2. RMSE (L^2),rmse_f,train,RF,0.2865671641791045,670
1,2. RMSE (L^2),rmse_f,train,GBT,0.24776119402985075,670
1,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,670
1,2. RMSE (L^2),rmse_f,test,FAR,0.7601476014760148,271
1,2. RMSE (L^2),rmse_f,test,RF,0.2029520295202952,271
1,2. RMSE (L^2),rmse_f,test,GBT,0.03690036900369004,271
1,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.0,271
1,3. E_max promedio por curva,linf_medio,train,FAR,0.3164179104477612,670
1,3. E_max promedio por curva,linf_medio,train,RF,0.3641791044776119,670
1,3. E_max promedio por curva,linf_medio,train,GBT,0.31492537313432833,670
1,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.004477611940298508,670
1,3. E_max promedio por curva,linf_medio,test,FAR,0.6494464944649446,271
1,3. E_max promedio por curva,linf_medio,test,RF,0.19557195571955718,271
1,3. E_max promedio por curva,linf_medio,test,GBT,0.15498154981549817,271
1,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.0,271
1,4. E_max peor de la ventana,linf_max,train,FAR,0.2746268656716418,670
1,4. E_max peor de la ventana,linf_max,train,RF,0.15671641791044777,670
1,4. E_max peor de la ventana,linf_max,train,GBT,0.373134328358209,670
1,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.19552238805970149,670
1,4. E_max peor de la ventana,linf_max,test,FAR,0.14760147601476015,271
1,4. E_max peor de la ventana,linf_max,test,RF,0.24723247232472326,271
1,4. E_max peor de la ventana,linf_max,test,GBT,0.34317343173431736,271
1,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.26199261992619927,271
2,1. MAE  (L^1),mae_f,train,FAR,0.0,670
2,1. MAE  (L^1),mae_f,train,RF,0.0014925373134328358,670
2,1. MAE  (L^1),mae_f,train,GBT,0.9985074626865672,670
2,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,670
2,1. MAE  (L^1),mae_f,test,FAR,0.1992619926199262,271
2,1. MAE  (L^1),mae_f,test,RF,0.7933579335793358,271
2,1. MAE  (L^1),mae_f,test,GBT,0.0036900369003690036,271
2,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.0036900369003690036,271
2,2. RMSE (L^2),rmse_f,train,FAR,0.0,670
2,2. RMSE (L^2),rmse_f,train,RF,0.008955223880597015,670
2,2. RMSE (L^2),rmse_f,train,GBT,0.991044776119403,670
2,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,670
2,2. RMSE (L^2),rmse_f,test,FAR,0.24354243542435425,271
2,2. RMSE (L^2),rmse_f,test,RF,0.7343173431734318,271
2,2. RMSE (L^2),rmse_f,test,GBT,0.01845018450184502,271
2,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.0036900369003690036,271
2,3. E_max promedio por curva,linf_medio,train,FAR,0.0,670
2,3. E_max promedio por curva,linf_medio,train,RF,0.020895522388059702,670
2,3. E_max promedio por curva,linf_medio,train,GBT,0.9791044776119403,670
2,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,670
2,3. E_max promedio por curva,linf_medio,test,FAR,0.44649446494464945,271
2,3. E_max promedio por curva,linf_medio,test,RF,0.5498154981549815,271
2,3. E_max promedio por curva,linf_medio,test,GBT,0.0036900369003690036,271
2,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.0,271
2,4. E_max peor de la ventana,linf_max,train,FAR,0.026865671641791045,670
2,4. E_max peor de la ventana,linf_max,train,RF,0.17313432835820897,670
2,4. E_max peor de la ventana,linf_max,train,GBT,0.7238805970149254,670
2,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.07611940298507462,670
2,4. E_max peor de la ventana,linf_max,test,FAR,0.22509225092250923,271
2,4. E_max peor de la ventana,linf_max,test,RF,0.1992619926199262,271
2,4. E_max peor de la ventana,linf_max,test,GBT,0.23247232472324722,271
2,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.34317343173431736,271
3,1. MAE  (L^1),mae_f,train,FAR,0.0,670
3,1. MAE  (L^1),mae_f,train,RF,0.0,670
3,1. MAE  (L^1),mae_f,train,GBT,1.0,670
3,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,670
3,1. MAE  (L^1),mae_f,test,FAR,0.23247232472324722,271
3,1. MAE  (L^1),mae_f,test,RF,0.6273062730627307,271
3,1. MAE  (L^1),mae_f,test,GBT,0.13653136531365315,271
3,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.0036900369003690036,271
3,2. RMSE (L^2),rmse_f,train,FAR,0.0,670
3,2. RMSE (L^2),rmse_f,train,RF,0.0,670
3,2. RMSE (L^2),rmse_f,train,GBT,1.0,670
3,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,670
3,2. RMSE (L^2),rmse_f,test,FAR,0.18081180811808117,271
3,2. RMSE (L^2),rmse_f,test,RF,0.6678966789667896,271
3,2. RMSE (L^2),rmse_f,test,GBT,0.14391143911439114,271
3,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.007380073800738007,271
3,3. E_max promedio por curva,linf_medio,train,FAR,0.0,670
3,3. E_max promedio por curva,linf_medio,train,RF,0.0,670
3,3. E_max promedio por curva,linf_medio,train,GBT,1.0,670
3,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,670
3,3. E_max promedio por curva,linf_medio,test,FAR,0.3173431734317343,271
3,3. E_max promedio por curva,linf_medio,test,RF,0.5608856088560885,271
3,3. E_max promedio por curva,linf_medio,test,GBT,0.12177121771217712,271
3,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.0,271
3,4. E_max peor de la ventana,linf_max,train,FAR,0.0014925373134328358,670
3,4. E_max peor de la ventana,linf_max,train,RF,0.10895522388059702,670
3,4. E_max peor de la ventana,linf_max,train,GBT,0.8313432835820895,670
3,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.058208955223880594,670
3,4. E_max peor de la ventana,linf_max,test,FAR,0.3025830258302583,271
3,4. E_max peor de la ventana,linf_max,test,RF,0.35424354243542433,271
3,4. E_max peor de la ventana,linf_max,test,GBT,0.09225092250922509,271
3,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.25092250922509224,271
4,1. MAE  (L^1),mae_f,train,FAR,0.0,670
4,1. MAE  (L^1),mae_f,train,RF,0.0,670
4,1. MAE  (L^1),mae_f,train,GBT,1.0,670
4,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,670
4,1. MAE  (L^1),mae_f,test,FAR,0.11808118081180811,271
4,1. MAE  (L^1),mae_f,test,RF,0.8819188191881919,271
4,1. MAE  (L^1),mae_f,test,GBT,0.0,271
4,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.0,271
4,2. RMSE (L^2),rmse_f,train,FAR,0.0,670
4,2. RMSE (L^2),rmse_f,train,RF,0.0,670
4,2. RMSE (L^2),rmse_f,train,GBT,1.0,670
4,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,670
4,2. RMSE (L^2),rmse_f,test,FAR,0.17712177121771217,271
4,2. RMSE (L^2),rmse_f,test,RF,0.8154981549815498,271
4,2. RMSE (L^2),rmse_f,test,GBT,0.0,271
4,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.007380073800738007,271
4,3. E_max promedio por curva,linf_medio,train,FAR,0.0,670
4,3. E_max promedio por curva,linf_medio,train,RF,0.0,670
4,3. E_max promedio por curva,linf_medio,train,GBT,1.0,670
4,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,670
4,3. E_max promedio por curva,linf_medio,test,FAR,0.23247232472324722,271
4,3. E_max promedio por curva,linf_medio,test,RF,0.7638376383763837,271
4,3. E_max promedio por curva,linf_medio,test,GBT,0.0036900369003690036,271
4,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.0,271
4,4. E_max peor de la ventana,linf_max,train,FAR,0.004477611940298508,670
