M,metrica,columna,modelo,bloque,minimo,maximo,promedio
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.5188831324785393,0.9443786728791908,0.7748855865565217
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.4893174358585862,0.9938782611730232,0.7548796991960737
1,1. MAE  (L^1),mae_f,FAR,test,0.6340087761233643,1.0998596453945761,0.9119433623511185
1,1. MAE  (L^1),mae_f,FAR,train,0.5858145277888689,1.2055724200868907,0.9292639943597838
1,1. MAE  (L^1),mae_f,GBT,test,0.6596831368744766,1.2017736728161599,0.9677330862109592
1,1. MAE  (L^1),mae_f,GBT,train,0.5698844466110269,1.2326342653277416,0.9466032712381567
1,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.6815889037109113,1.2327573246890553,0.9922650578755305
1,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.6227288041220996,1.32062554746373,1.0296269846277362
1,1. MAE  (L^1),mae_f,RF,test,0.6301405218102883,1.2058127356547286,0.9599117425419549
1,1. MAE  (L^1),mae_f,RF,train,0.549177785091783,1.2726329823012135,0.9461074059688889
1,1. MAE  (L^1),mae_f,media,test,1.391130090192181,1.7680313655927828,1.560795808834194
1,1. MAE  (L^1),mae_f,media,train,1.350495666031947,1.7039774533814105,1.5254888053052362
1,1. MAE  (L^1),mae_f,persistencia,test,0.611045920262202,1.2444240133395021,0.9535776842659054
1,1. MAE  (L^1),mae_f,persistencia,train,0.5468554649898453,1.3272155457813533,1.0054277592225735
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.6861927955849877,1.185423963852968,1.0213400899403389
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.6485184247127559,1.2860649523125183,1.0038144052551727
1,2. RMSE (L^2),rmse_f,FAR,test,0.8334148641202149,1.4347938870745653,1.2115216265338842
1,2. RMSE (L^2),rmse_f,FAR,train,0.7822183993680798,1.6308286716390668,1.248050132415507
1,2. RMSE (L^2),rmse_f,GBT,test,0.8575887183202512,1.5564142526897555,1.2809030109023622
