9.409577797491104345e-01,-2.221546342892077169e-02,-8.080962585159637834e-01,2.289211971702293305e-02,-8.471949504541363973e-01,-8.169972846895687257e-02,6.657370921015927367e-02,-1.566573087684862142e-01
7.422657905140314094e-01,1.756812244536961332e-01,-1.565881447044983887e-01,3.356238283028917940e-02,-1.394051249053846142e+00,2.947959417440110808e-01,-7.442534428222316034e-01,-9.407554289989611407e-01
7.179218438673796721e-01,2.577915202680306495e-01,1.494462671784795305e-01,1.622460843133935182e-01,-1.688682974587340624e+00,4.603197382810619298e-01,-1.033060166538074087e+00,-1.303777505885238552e+00
8.679259398091553335e-01,2.241154240140828258e-01,1.100069771329700991e-01,4.089432241663359391e-01,-1.731090127054620176e+00,4.148716611421957579e-01,-7.998464619373685247e-01,-1.245723539427319615e+00
1.181177536928613270e+00,7.648504154236744623e-02,-2.510878574901751481e-01,7.613316901572352302e-01,-1.530246795116350755e+00,1.758020996695672244e-01,-7.621076214228576784e-02,-7.894468994443294418e-01
1.482534759633997279e+00,-1.561930681723259218e-01,-5.580406429330722062e-01,1.024995933738631626e+00,-1.227744155418598160e+00,1.686164126161781435e-02,6.392938769195839477e-01,-2.955229764158092687e-01
1.711561326911251069e+00,-4.639441066105276512e-01,-6.811747447299725255e-01,1.132848899425838107e+00,-8.724411351138775528e-01,3.251351678119010491e-02,1.174631541583086358e+00,1.116243273096668709e-01
1.868257238760374417e+00,-8.467680737722377282e-01,-6.204901628808762171e-01,1.084890587218855229e+00,-4.643377342021896559e-01,2.227577262282839365e-01,1.529802231848221172e+00,4.319950117320988658e-01
1.945667547362198047e+00,-1.240531973267967381e+00,-4.350625814863779417e-01,9.229455624385206614e-01,-4.466728617071669127e-02,5.269985056367809673e-01,1.728023017712479792e+00,6.649176784792842909e-01
1.915199689460139520e+00,-1.381577931052041075e+00,-3.677587018489228421e-01,8.189592602927250331e-01,2.170553935332339424e-01,6.961199364793047017e-01,1.864741853609990452e+00,8.076321342432793982e-01
1.773762577134567753e+00,-1.241402393173575147e+00,-4.448343835687753045e-01,7.915203764796185926e-01,3.025043789153589735e-01,7.031905681042470713e-01,1.950277437317416762e+00,8.598399797475502204e-01
1.521356210385482521e+00,-8.200053596325691530e-01,-6.662896266459353845e-01,8.406289109992013397e-01,2.116796699756582356e-01,5.482104005116078538e-01,1.984629768834758057e+00,8.215412149920962026e-01
1.227807863490727236e+00,-3.101578439286047928e-01,-9.770201143275503153e-01,8.752106031720222612e-01,-6.747364450959197554e-03,2.998127347673076315e-01,1.886575829378193125e+00,6.709180833458474602e-01
9.948412199661718081e-01,7.313245383371573538e-03,-1.296750422208229780e+00,7.625893695391277038e-01,-2.818727549506750973e-01,5.798188600441608886e-02,1.537790727386104450e+00,3.761866924326763839e-01
8.233183449263574705e-01,1.300280192478092400e-01,-1.624800250081148256e+00,5.016408365118820711e-01,-6.130956204267621334e-01,-1.764348210725492916e-01,9.372717095401728038e-01,-6.292231276755376468e-02
7.123323445103749707e-01,6.196189079841437491e-02,-1.957306391281443902e+00,9.675794446892804768e-02,-9.959375964166484740e-01,-4.046594089121275384e-01,9.589628947900960543e-02,-6.370258251278669848e-01
6.319557213082065417e-01,-6.569650655251667304e-02,-2.166783025868677104e+00,-3.070922740945373208e-01,-1.282612655655463119e+00,-6.670186183161066484e-01,-6.273775827232330737e-01,-1.036481309458059830e+00
5.676781735452983702e-01,-1.893405626656885776e-01,-2.191418847205058640e+00,-6.396227731202364097e-01,-1.401466966742056064e+00,-9.830648084611113280e-01,-1.058509688848784158e+00,-1.111159051726518410e+00
5.194997012216504562e-01,-3.089702775411013458e-01,-2.031213855290588288e+00,-9.008335526081692191e-01,-1.352500529676427865e+00,-1.352797979347141410e+00,-1.197500028897643398e+00,-8.610590519332430581e-01
4.942830183710007486e-01,-4.302168517433505590e-01,-1.706671690389748530e+00,-1.088204895127931948e+00,-1.145219013160759358e+00,-1.728936115732197631e+00,-1.098978772969975815e+00,-3.253047041342059242e-01
5.332044091957762744e-01,-5.868674886600065976e-01,-1.340814194089440248e+00,-1.186618496097098019e+00,-8.366564294081413333e-01,-1.827787126164277964e+00,-1.090726941666770422e+00,2.613636273347482164e-01
6.431265877297145384e-01,-7.845533888556652791e-01,-9.541450066541455888e-01,-1.193554638085264630e+00,-4.363184471207553483e-01,-1.602068995401385587e+00,-1.227374705088190687e+00,8.598225484176482691e-01
8.240495539728164287e-01,-1.023274552330327269e+00,-5.466641280838619998e-01,-1.109013321092431115e+00,5.579493370140122671e-02,-1.051781723443517613e+00,-1.508922063234238164e+00,1.470072059114496676e+00
9.938871959330747297e-01,-1.248919608320503416e+00,-1.821589768948964905e-01,-9.372094855886311526e-01,5.558307515991054437e-01,-3.554296928019856638e-01,-1.804665275382606460e+00,1.935141918357464741e+00
9.833369076269736775e-01,-1.349883854626496849e+00,7.808896222870953530e-03,-6.868364462933119752e-01,8.908422735627107292e-01,1.188218075936256363e-01,-1.845027876293538815e+00,1.931281003944158137e+00
7.872683070550137163e-01,-1.322785330575590557e+00,1.925277761217298461e-02,-3.581576369858499032e-01,1.055588689501018029e+00,3.598162538363625096e-01,-1.621840882171892595e+00,1.448678675807841154e+00
4.069136829715203074e-01,-1.169253960551996707e+00,-1.463836126264816684e-01,4.761326532559243679e-02,1.051026584218073268e+00,3.686841743191534015e-01,-1.136924726008149200e+00,4.907613047699374009e-01
-1.231689161290773840e-02,-1.081620821892779194e+00,-3.187413026329311005e-01,3.872623736776128478e-01,9.900329645913014120e-01,2.788279194076018763e-01,-6.050905006794576879e-01,-5.381593522409042762e-01
-3.706080275977728933e-01,-1.191909789719144186e+00,-3.808789642658769181e-01,5.624818504088930915e-01,9.500911997484275950e-01,1.818202889289462498e-01,-1.737932784150496013e-01,-1.360547258688912464e+00
-6.679597249830769856e-01,-1.500120864031090795e+00,-3.327965975253201480e-01,5.732716955194349095e-01,9.312012896894514835e-01,7.766128288318602246e-02,1.569669407850775578e-01,-1.976402414574092159e+00
