componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,1500,1362.7618828013844,1431.3809414006923,1.221732444227862,0.9996891217132763,True
1,p_j,fpc_1_lag1,2,1500,224.0365132049253,269.02284104973813,2.4931093504471127,1.0049093093857364,False
