-8.379525421166548194e-01,-1.377317586541982664e+00,2.000024074590009082e+00,-2.672975417947532684e+00
-8.549266577200659301e-01,-1.381592493288685164e+00,1.888602364869832684e+00,-2.326099700691990790e+00
-8.711701830265494717e-01,-1.383078047050088522e+00,1.775956142358167122e+00,-1.995481895132710903e+00
-8.866831180361055553e-01,-1.381774247826192292e+00,1.662085407055011288e+00,-1.681122001269693023e+00
-9.014654627487338479e-01,-1.377681095616996698e+00,1.546990158960365624e+00,-1.383020019102936704e+00
-9.155172171644345713e-01,-1.370798590422501517e+00,1.430670398074229466e+00,-1.101175948632441948e+00
-9.288383812832078368e-01,-1.361126732242706971e+00,1.313126124396603478e+00,-8.355897898582091976e-01
-9.414289551050533111e-01,-1.348665521077612617e+00,1.194357337927487217e+00,-5.862615427802382317e-01
-9.532889386299713275e-01,-1.333414956927219119e+00,1.074364038666881571e+00,-3.531912073985288836e-01
-9.644183318579616637e-01,-1.315375039791526035e+00,9.531462266147853191e-01,-1.363787837130813196e-01
-9.748171347890244309e-01,-1.294545769670533364e+00,8.307039017711992379e-01,6.417572827610458497e-02
-9.844853474231595181e-01,-1.270927146564241106e+00,7.070370641361232167e-01,2.484723285690285388e-01
-9.934229697603670362e-01,-1.244519170472649483e+00,5.821457137095569223e-01,4.165110171656908333e-01
-1.001687757621120500e+00,-1.215397949465449434e+00,4.572401828833484450e-01,5.680847278976475234e-01
-1.009467417421958890e+00,-1.183810834769136289e+00,3.362540519310022735e-01,7.025204957174561171e-01
-1.016776388118000529e+00,-1.149776853401133447e+00,2.194899039504804306e-01,8.197665540830059161e-01
-1.023614669709245861e+00,-1.113296005361440244e+00,1.069477389417829299e-01,9.198229029942968094e-01
-1.029982262195694220e+00,-1.074368290650057345e+00,-1.372443095090316147e-03,1.002689542451328686e+00
-1.035879165577345828e+00,-1.032993709266984084e+00,-1.054706421601392663e-01,1.068366472454101546e+00
-1.041305379854201130e+00,-9.891722612122207936e-01,-2.053468582533640452e-01,1.116853693002615611e+00
-1.046260905026259458e+00,-9.429039464857675856e-01,-3.010010913747641625e-01,1.148151204096870437e+00
-1.050745741093521257e+00,-8.941887650876241267e-01,-3.924333415243399514e-01,1.162259005736866468e+00
-1.054759888055986528e+00,-8.430267170177908609e-01,-4.796436087020919392e-01,1.159177097922603927e+00
-1.058303345913655047e+00,-7.894178022762672331e-01,-5.626318929080194042e-01,1.138905480654081925e+00
-1.061376114666527037e+00,-7.333620208630537984e-01,-6.413981941421222910e-01,1.101444153931301351e+00
-1.063991776238239817e+00,-6.749813751042116339e-01,-7.158280120127287205e-01,1.047460798487710454e+00
-1.066326895636082517e+00,-6.158618952385369605e-01,-7.844328414280989925e-01,9.856352638581429293e-01
-1.068435800554605297e+00,-5.564915905702750853e-01,-8.467546808215439258e-01,9.186382729763936661e-01
-1.070318490993807936e+00,-4.968704610994261750e-01,-9.027935301930627432e-01,8.464698258424629973e-01
-1.071974966953691100e+00,-4.369985068259901739e-01,-9.525493895426562219e-01,7.691299224563507009e-01
-1.073405228434254122e+00,-3.768757277499666936e-01,-9.960222588703244728e-01,6.866185628180564438e-01
-1.074609275435497446e+00,-3.165021238713560670e-01,-1.033212138176067052e+00,5.989357469275807810e-01
-1.075587107957420852e+00,-2.558776951901584051e-01,-1.064119027459883959e+00,5.060814747849236017e-01
-1.076338726000024337e+00,-1.950024417063736248e-01,-1.088742926721775639e+00,4.080557463900848503e-01
-1.076864129563308126e+00,-1.338763634200014485e-01,-1.107083835961741869e+00,3.048585617430640826e-01
-1.077163318647271995e+00,-7.249946033104200105e-02,-1.119141755179782205e+00,1.964899208438616596e-01
-1.077236293251915944e+00,-1.087173243949565195e-02,-1.124916684375897313e+00,8.294982369247802523e-02
-1.077083053377239974e+00,5.100682025463790237e-02,-1.124408623550086528e+00,-3.576172971108720899e-02
-1.076620975874034380e+00,1.125635437859245219e-01,-1.117878081680852009e+00,-1.538885359316726764e-01
-1.075767437593089459e+00,1.732257841889284500e-01,-1.105585567746695475e+00,-2.656743915341139850e-01
-1.074522438534405211e+00,2.329935414636502278e-01,-1.087531081747616257e+00,-3.711192965184121340e-01
-1.072885978697981191e+00,2.918668156100898137e-01,-1.063714623683614802e+00,-4.702232508845669567e-01
-1.070858058083818065e+00,3.498456066282472077e-01,-1.034136193554691108e+00,-5.629862546325786754e-01
-1.068438676691915612e+00,4.069299145181230482e-01,-9.987957913608447313e-01,-6.494083077624480671e-01
-1.065627834522273387e+00,4.631197392797161694e-01,-9.576934171020764497e-01,-7.294894102741734665e-01
-1.062425531574891835e+00,5.184150809130271265e-01,-9.108290707783855966e-01,-8.032295621677554287e-01
-1.058831767849770955e+00,5.728159394180563080e-01,-8.582027523897720611e-01,-8.706287634431949529e-01
-1.054846543346910748e+00,6.263223147948029368e-01,-7.998144619362366203e-01,-9.316870141004907069e-01
-1.050469858066310991e+00,6.789342070432674570e-01,-7.356641994177788302e-01,-9.864043141396433567e-01
-1.045701712007971906e+00,7.306516161634498685e-01,-6.657519648343988017e-01,-1.034780663560652902e+00
-1.040545355665371208e+00,7.812657765964639012e-01,-5.905384186927038481e-01,-1.074798437748100133e+00
-1.035011353142312407e+00,8.300982002759295098e-01,-5.115207076391673491e-01,-1.099900356701873916e+00
-1.029100517062165432e+00,8.770966958121251267e-01,-4.288139968004428537e-01,-1.109582014268119865e+00
-1.022812847424929839e+00,9.222612632050506409e-01,-3.424182861765295294e-01,-1.103843410446837758e+00
-1.016148344230605405e+00,9.655919024547063856e-01,-2.523335757674264324e-01,-1.082684545238026930e+00
-1.009107007479192575e+00,1.007088613561091694e+00,-1.585598655731352835e-01,-1.046105418641688045e+00
-1.001688837170691571e+00,1.046751396524207012e+00,-6.109715559365529181e-02,-9.941060306578215489e-01
-9.938938333051018370e-01,1.084580251344052559e+00,4.005455417101354970e-02,-9.266863812864267747e-01
-9.857219958824235961e-01,1.120575178020628115e+00,1.448952637208712757e-01,-8.438464705275038336e-01
-9.771733249026566259e-01,1.154736176553933680e+00,2.534249730559187674e-01,-7.455862983810519484e-01
-9.682478203658013705e-01,1.187063246943969030e+00,3.656436821761542277e-01,-6.319058648470728956e-01
-9.589454822718573856e-01,1.217556389190734167e+00,4.815513910815785725e-01,-5.028051699255654539e-01
-9.492561468562741300e-01,1.246138173198406918e+00,6.009982778990605734e-01,-3.582997558697531559e-01
-9.390476851798921221e-01,1.271802007721291261e+00,7.220366582778826592e-01,-1.985916719715543066e-01
-9.282794421845086408e-01,1.294238172376096729e+00,8.440672447255175292e-01,-2.374308724386475083e-02
-9.169514178701234641e-01,1.313446667162823100e+00,9.670900372419652946e-01,1.662459983133153796e-01
-9.050636122367362590e-01,1.329427492081470374e+00,1.091105035827225844e+00,3.713755846999859389e-01
-8.926160252843476917e-01,1.342180647132038773e+00,1.216112240481300288e+00,5.916456719161491407e-01
-8.796086570129570958e-01,1.351706132314527853e+00,1.342111651204186629e+00,8.270562599618009880e-01
-8.660415074225651377e-01,1.358003947628938057e+00,1.469103267995885753e+00,1.077607348836943535e+00
-8.519145765131711512e-01,1.361074093075269165e+00,1.597087090856398772e+00,1.343298938541578780e+00
-8.372278642847756913e-01,1.360916568653521175e+00,1.726063119785723687e+00,1.624131029075702504e+00
-8.219813707373785361e-01,1.357531374363694310e+00,1.856031354783861165e+00,1.920103620439316705e+00
-8.061750958709795745e-01,1.350918510205788126e+00,1.986991795850811870e+00,2.231216712632421828e+00
-7.898090396855790285e-01,1.341077976179803288e+00,2.118944442986575361e+00,2.557470305655017206e+00
