bloque,train,train,train,train,test,test,test,test
,MPIW,PICP_puntual,PICP_simultaneo,Winkler,MPIW,PICP_puntual,PICP_simultaneo,Winkler
banda,,,,,,,,
FAR (IC del modelo AR),3.856543113628556,0.9490161001788909,0.8461538461538461,4.559711728089922,3.8565431136285557,0.9499166666666666,0.8833333333333333,4.590339180086255
"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.856839855717836,0.9486583184257603,0.8461538461538461,4.555989140215305,3.8568398557178365,0.9501666666666667,0.8833333333333333,4.5848004021885025
PSBPM-FD (predictiva bayesiana),3.3156626714713737,0.8930232558139535,0.5491949910554562,5.008779200883734,3.3157345077150446,0.8983333333333333,0.5958333333333333,4.910589488023672
