grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,999,FAR (IC del modelo AR),0.4478951367482589,4.13521455555586,1.0,1.0
mejores,999,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4478951367482589,4.140815663952243,1.0,1.0
mejores,999,PSBPM-FD (predictiva bayesiana),0.4478951367482589,1.763969170715039,0.8533333333333334,0.0
mejores,891,FAR (IC del modelo AR),0.4863685242466303,4.13521455555586,1.0,1.0
mejores,891,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4863685242466303,4.140815663952243,1.0,1.0
mejores,891,PSBPM-FD (predictiva bayesiana),0.4863685242466303,1.8577887918427587,0.9866666666666667,0.0
mejores,995,FAR (IC del modelo AR),0.5450857631509939,4.13521455555586,1.0,1.0
mejores,995,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5450857631509939,4.140815663952243,1.0,1.0
mejores,995,PSBPM-FD (predictiva bayesiana),0.5450857631509939,1.7551611800647031,0.88,0.0
mejores,896,FAR (IC del modelo AR),0.5538350387542563,4.13521455555586,1.0,1.0
mejores,896,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5538350387542563,4.140815663952243,1.0,1.0
mejores,896,PSBPM-FD (predictiva bayesiana),0.5538350387542563,1.8368820269219577,0.88,0.0
mejores,957,FAR (IC del modelo AR),0.5622641570241419,4.13521455555586,1.0,1.0
mejores,957,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5622641570241419,4.140815663952243,1.0,1.0
mejores,957,PSBPM-FD (predictiva bayesiana),0.5622641570241419,1.89193108993272,0.8933333333333333,0.0
peores,852,FAR (IC del modelo AR),2.1573078099851757,4.13521455555586,0.5866666666666667,0.0
peores,852,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.1573078099851757,4.140815663952243,0.5866666666666667,0.0
peores,852,PSBPM-FD (predictiva bayesiana),2.1573078099851757,1.74346289637809,0.30666666666666664,0.0
peores,850,FAR (IC del modelo AR),2.0035326582280106,4.13521455555586,0.5866666666666667,0.0
peores,850,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.0035326582280106,4.140815663952243,0.56,0.0
peores,850,PSBPM-FD (predictiva bayesiana),2.0035326582280106,1.7415816046483814,0.13333333333333333,0.0
peores,962,FAR (IC del modelo AR),1.7892877829105958,4.13521455555586,0.6933333333333334,0.0
peores,962,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7892877829105958,4.140815663952243,0.6933333333333334,0.0
peores,962,PSBPM-FD (predictiva bayesiana),1.7892877829105958,1.7630135607843598,0.24,0.0
peores,987,FAR (IC del modelo AR),1.7372689076138965,4.13521455555586,0.7066666666666667,0.0
peores,987,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7372689076138965,4.140815663952243,0.7066666666666667,0.0
peores,987,PSBPM-FD (predictiva bayesiana),1.7372689076138965,1.736514319020013,0.36,0.0
peores,839,FAR (IC del modelo AR),1.7084966155719414,4.13521455555586,0.6533333333333333,0.0
peores,839,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7084966155719414,4.140815663952243,0.6666666666666666,0.0
peores,839,PSBPM-FD (predictiva bayesiana),1.7084966155719414,1.6914580568143478,0.4666666666666667,0.0
