bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.7651321247375373,0.41539925950859513,0.6365976414895074,0.4328659773940856,0.9463327370304114,3.021373062129241,0.028908318425760277,aproximadamente uniforme,559
test,FPC 1,0.773138756001877,0.34853823396339356,0.6372806225301526,0.4355326423426263,0.9375,3.02150229477634,0.03468333333333329,aproximadamente uniforme,240
